StartTime,EndTime,Source,Target,weight
1.5261102512551736,1.5633941271673661,1,66,2.845112198817153
1.5633941271673661,1.6262612612321563,1,66,2.845112198817153
1.6262612612321563,1.660733396404322,1,66,2.845112198817153
1.660733396404322,1.6847583720539363,1,66,2.845112198817153
1.6847583720539363,1.7309924280705644,1,66,2.845112198817153
1.7309924280705644,1.7370370827839212,1,66,2.845112198817153
1.7447993270854472,1.781134644728013,1,69,0.698868140576224
1.781134644728013,1.8025482526278978,1,69,0.698868140576224
1.8025482526278978,1.8477696536980894,1,69,0.698868140576224
1.8477696536980894,1.8686483289469047,1,69,0.698868140576224
1.8686483289469047,1.8884676197847332,1,69,0.698868140576224
1.8884676197847332,1.9113784047712152,1,69,0.698868140576224
1.9113784047712152,1.9204507876258674,1,69,0.698868140576224
1.9204507876258674,2.0844249113073863,1,69,0.698868140576224
2.0844249113073863,2.250750771605671,1,69,0.698868140576224
2.250750771605671,2.287183722427245,1,69,0.698868140576224
2.287183722427245,2.3192730482306705,1,69,0.698868140576224
2.3192730482306705,2.3560158614800755,1,69,0.698868140576224
2.3560158614800755,2.383487769734235,1,69,0.698868140576224
2.383487769734235,2.4523607485353516,1,69,0.698868140576224
2.4523607485353516,2.4929161852609156,1,69,0.698868140576224
2.4929161852609156,2.5238644365045673,1,69,0.698868140576224
2.5238644365045673,2.5387996279384692,1,69,0.698868140576224
2.5387996279384692,2.616010809604072,1,69,0.698868140576224
2.616010809604072,2.671278678061505,1,69,0.698868140576224
2.671278678061505,2.8684277611252846,1,69,0.698868140576224
2.8684277611252846,2.883141617372282,1,69,0.698868140576224
2.883141617372282,2.9134927091499154,1,69,0.698868140576224
2.9134927091499154,2.9304343190242825,1,69,0.698868140576224
2.9304343190242825,3.051147716739847,1,69,0.698868140576224
3.051147716739847,3.0771290308526678,1,69,0.698868140576224
3.0771290308526678,3.106629239900218,1,69,0.698868140576224
3.106629239900218,3.1139146545639123,1,69,0.698868140576224
3.1139146545639123,3.1166596003716256,1,69,0.698868140576224
3.1166596003716256,3.23225657317461,1,69,0.698868140576224
3.23225657317461,3.2663644141045647,1,69,0.698868140576224
3.2663644141045647,3.4309709456907083,1,69,0.698868140576224
3.4309709456907083,3.493337456362902,1,69,0.698868140576224
3.493337456362902,3.5770168091660515,1,69,0.698868140576224
3.5770168091660515,3.6607695318848266,1,69,0.698868140576224
3.6607695318848266,3.7504377239332545,1,69,0.698868140576224
3.7504377239332545,3.837849706951552,1,69,0.698868140576224
3.837849706951552,3.9318613239327034,1,69,0.698868140576224
3.9318613239327034,4.092805230834347,1,69,0.698868140576224
4.092805230834347,4.133585952361785,1,69,0.698868140576224
4.133585952361785,4.139607466782087,1,69,0.698868140576224
4.139607466782087,4.246615061568297,1,69,0.698868140576224
4.246615061568297,4.25404533658233,1,69,0.698868140576224
4.25404533658233,4.294774524642346,1,69,0.698868140576224
4.294774524642346,4.35655168282479,1,69,0.698868140576224
4.35655168282479,4.406706178213323,1,69,0.698868140576224
4.406706178213323,4.480696961886065,1,69,0.698868140576224
4.480696961886065,4.525625746857764,1,69,0.698868140576224
4.525625746857764,4.815350514206921,1,69,0.698868140576224
4.815350514206921,5.089021258627272,1,69,0.698868140576224
5.089021258627272,5.109792669618448,1,69,0.698868140576224
5.109792669618448,5.212150221699156,1,69,0.698868140576224
5.212150221699156,5.43739518089217,1,69,0.698868140576224
5.43739518089217,5.443821048549078,1,69,0.698868140576224
5.443821048549078,5.500145179430086,1,69,0.698868140576224
5.500145179430086,5.501838749018145,1,69,0.698868140576224
5.501838749018145,5.622031608026671,1,69,0.698868140576224
5.622031608026671,5.879181191989244,1,69,0.698868140576224
5.879181191989244,6.005627240741687,1,69,0.698868140576224
6.005627240741687,6.117296541600835,1,69,0.698868140576224
6.117296541600835,6.1504130556824785,1,69,0.698868140576224
6.1504130556824785,6.192460451283626,1,69,0.698868140576224
6.192460451283626,6.225362134420408,1,69,0.698868140576224
6.225362134420408,6.313536861562704,1,69,0.698868140576224
6.313536861562704,6.375537135787299,1,69,0.698868140576224
6.375537135787299,6.938272756245318,1,69,0.698868140576224
6.938272756245318,6.956799859856887,1,69,0.698868140576224
6.956799859856887,7.11442783855798,1,69,0.698868140576224
7.11442783855798,7.1254346593359585,1,69,0.698868140576224
7.1254346593359585,7.197323302047015,1,69,0.698868140576224
7.197323302047015,7.579446824102599,1,69,0.698868140576224
7.579446824102599,7.5951312965114575,1,69,0.698868140576224
7.5951312965114575,8.011654760782179,1,69,0.698868140576224
8.011654760782179,8.294393182000674,1,69,0.698868140576224
8.294393182000674,8.346383485152792,1,69,0.698868140576224
8.346383485152792,8.484617730804782,1,69,0.698868140576224
8.484617730804782,8.668139241099555,1,69,0.698868140576224
8.668139241099555,8.765830206240656,1,69,0.698868140576224
8.765830206240656,8.947610735735527,1,69,0.698868140576224
8.947610735735527,9.116312190438562,1,69,0.698868140576224
9.116312190438562,9.665753276434602,1,69,0.698868140576224
9.665753276434602,9.868269232991125,1,69,0.698868140576224
9.868269232991125,9.93566883101319,1,69,0.698868140576224
10.018099893558146,10.207274805016755,1,89,1.043149251076474
10.207274805016755,10.241669368317995,1,89,1.043149251076474
10.241669368317995,10.372487184570558,1,89,1.043149251076474
10.372487184570558,10.461478629331836,1,89,1.043149251076474
10.461478629331836,10.465044552661022,1,89,1.043149251076474
10.465044552661022,10.613331330805131,1,89,1.043149251076474
10.613331330805131,10.683179839797145,1,89,1.043149251076474
10.683179839797145,10.732984316791397,1,89,1.043149251076474
10.732984316791397,11.034772290344653,1,89,1.043149251076474
11.034772290344653,11.068481439370682,1,89,1.043149251076474
11.068481439370682,11.084214471036587,1,89,1.043149251076474
11.084214471036587,11.24552289715572,1,89,1.043149251076474
11.24552289715572,12.004195902885986,1,89,1.043149251076474
12.004195902885986,12.020815556874256,1,89,1.043149251076474
12.020815556874256,12.360018078664599,1,89,1.043149251076474
12.360018078664599,12.457265353886044,1,89,1.043149251076474
12.457265353886044,12.56892464212438,1,89,1.043149251076474
12.56892464212438,12.938569674494644,1,89,1.043149251076474
12.938569674494644,13.13627499274139,1,89,1.043149251076474
13.13627499274139,13.426939678164283,1,89,1.043149251076474
13.426939678164283,13.72215118931248,1,89,1.043149251076474
13.72215118931248,13.794176299816524,1,89,1.043149251076474
13.794176299816524,13.963319990692606,1,89,1.043149251076474
13.963319990692606,14.047326401638943,1,89,1.043149251076474
14.047326401638943,14.332867744964355,1,89,1.043149251076474
14.332867744964355,14.408431035091397,1,89,1.043149251076474
14.408431035091397,14.844135954282143,1,89,1.043149251076474
14.844135954282143,14.909835832551579,1,89,1.043149251076474
14.909835832551579,15.063589720270919,1,89,1.043149251076474
15.063589720270919,15.23156979738071,1,89,1.043149251076474
15.23156979738071,15.257504744534545,1,89,1.043149251076474
15.257504744534545,15.357601121266605,1,89,1.043149251076474
15.357601121266605,15.512940566011691,1,89,1.043149251076474
15.512940566011691,15.612395558558907,1,89,1.043149251076474
15.612395558558907,15.622386896869154,1,89,1.043149251076474
15.622386896869154,15.75753746089493,1,89,1.043149251076474
15.75753746089493,15.9539078068332,1,89,1.043149251076474
15.9539078068332,16.30078737138308,1,89,1.043149251076474
16.30078737138308,17.14368913752913,1,89,1.043149251076474
17.14368913752913,17.447562680194984,1,89,1.043149251076474
17.447562680194984,17.48379268999756,1,89,1.043149251076474
17.48379268999756,17.655974364289303,1,89,1.043149251076474
17.655974364289303,17.745324784739406,1,89,1.043149251076474
17.745324784739406,18.162743800149133,1,89,1.043149251076474
18.162743800149133,18.188951755876943,1,89,1.043149251076474
18.188951755876943,18.23127122383122,1,89,1.043149251076474
18.23127122383122,18.310336290036748,1,89,1.043149251076474
18.310336290036748,18.54664917845343,1,89,1.043149251076474
18.54664917845343,18.862873246767986,1,89,1.043149251076474
18.862873246767986,19.495761462654162,1,89,1.043149251076474
19.495761462654162,20.032904352308687,1,89,1.043149251076474
20.032904352308687,20.778257524937725,1,89,1.043149251076474
20.778257524937725,21.886340419372512,1,89,1.043149251076474
21.886340419372512,23.137977200488592,1,89,1.043149251076474
23.137977200488592,23.15319204935876,1,89,1.043149251076474
23.15319204935876,23.257724432961954,1,89,1.043149251076474
23.257724432961954,23.634540206635368,1,89,1.043149251076474
23.634540206635368,23.67519951734492,1,89,1.043149251076474
23.67519951734492,23.964637674875224,1,89,1.043149251076474
23.964637674875224,24.152224393874945,1,89,1.043149251076474
24.152224393874945,24.361823403549668,1,89,1.043149251076474
24.361823403549668,24.43786926200451,1,89,1.043149251076474
24.43786926200451,24.75692585281522,1,89,1.043149251076474
24.75692585281522,25.423438150518166,1,89,1.043149251076474
25.423438150518166,25.942515729521425,1,89,1.043149251076474
25.942515729521425,26.472195890644606,1,89,1.043149251076474
26.472195890644606,26.586941980206216,1,89,1.043149251076474
26.586941980206216,27.272681476885825,1,89,1.043149251076474
27.272681476885825,27.58366417363602,1,89,1.043149251076474
27.58366417363602,27.78635205658114,1,89,1.043149251076474
27.78635205658114,28.221851118341704,1,89,1.043149251076474
28.221851118341704,28.455872307036977,1,89,1.043149251076474
28.455872307036977,28.582040804967253,1,89,1.043149251076474
28.582040804967253,28.81876243682131,1,89,1.043149251076474
28.81876243682131,29.780854422002776,1,89,1.043149251076474
29.780854422002776,30.113743998811962,1,89,1.043149251076474
30.113743998811962,30.19912348989708,1,89,1.043149251076474
30.19912348989708,30.484458326492426,1,89,1.043149251076474
30.484458326492426,31.153761962809973,1,89,1.043149251076474
31.153761962809973,31.338193648241027,1,89,1.043149251076474
31.338193648241027,31.340202869827245,1,89,1.043149251076474
31.340202869827245,31.536627713202993,1,89,1.043149251076474
31.536627713202993,31.718166603573643,1,89,1.043149251076474
31.718166603573643,31.973902916937696,1,89,1.043149251076474
31.973902916937696,32.0641363092156,1,89,1.043149251076474
32.0641363092156,32.36062550525336,1,89,1.043149251076474
32.36062550525336,32.78226292655588,1,89,1.043149251076474
32.78226292655588,33.08201176287757,1,89,1.043149251076474
33.08201176287757,33.21011837431892,1,89,1.043149251076474
33.21011837431892,33.57948833752594,1,89,1.043149251076474
33.57948833752594,33.604196321565,1,89,1.043149251076474
33.604196321565,33.62981820706796,1,89,1.043149251076474
33.62981820706796,34.42133343900948,1,89,1.043149251076474
34.42133343900948,35.150056548789614,1,89,1.043149251076474
