t,degree,alpha,personi
0.006451015844664661,0,0.0,0
0.006451015844664661,0,0.1,1
0.006451015844664661,0,0.2,2
0.006451015844664661,0,0.30000000000000004,3
0.006451015844664661,0,0.4,4
0.006451015844664661,0,0.5,5
0.006451015844664661,0,0.6000000000000001,6
0.006451015844664661,0,0.7000000000000001,7
0.006451015844664661,0,0.8,8
0.006451015844664661,0,0.9,9
0.006451015844664661,0,1.0,10
0.006451015844664661,0,1.1,11
0.006451015844664661,0,1.2000000000000002,12
0.006451015844664661,0,1.3,13
0.006451015844664661,0,1.4000000000000001,14
0.006451015844664661,0,1.5,15
0.006451015844664661,0,1.6,16
0.006451015844664661,0,1.7000000000000002,17
0.006451015844664661,0,1.8,18
0.006451015844664661,0,1.9000000000000001,19
0.006451015844664661,0,2.0,20
0.006451015844664661,0,2.1,21
0.006451015844664661,0,2.2,22
0.006451015844664661,0,2.3000000000000003,23
0.006451015844664661,0,2.4000000000000004,24
0.006451015844664661,0,2.5,25
0.006451015844664661,0,2.6,26
0.006451015844664661,0,2.7,27
0.006451015844664661,0,2.8000000000000003,28
0.006451015844664661,0,2.9000000000000004,29
0.006451015844664661,0,3.0,30
0.006451015844664661,0,3.1,31
0.006451015844664661,0,3.2,32
0.006451015844664661,0,3.3000000000000003,33
0.006451015844664661,0,3.4000000000000004,34
0.006451015844664661,0,3.5,35
0.006451015844664661,0,3.6,36
0.006451015844664661,0,3.7,37
0.006451015844664661,0,3.8000000000000003,38
0.006451015844664661,0,3.9000000000000004,39
0.006451015844664661,0,4.0,40
0.006451015844664661,0,4.1000000000000005,41
0.006451015844664661,0,4.2,42
0.006451015844664661,0,4.3,43
0.006451015844664661,0,4.4,44
0.006451015844664661,0,4.5,45
0.006451015844664661,0,4.6000000000000005,46
0.006451015844664661,0,4.7,47
0.006451015844664661,0,4.800000000000001,48
0.006451015844664661,0,4.9,49
0.006451015844664661,0,5.0,50
0.006451015844664661,0,5.1000000000000005,51
0.006451015844664661,0,5.2,52
0.006451015844664661,0,5.300000000000001,53
0.006451015844664661,0,5.4,54
0.006451015844664661,0,5.5,55
0.006451015844664661,0,5.6000000000000005,56
0.006451015844664661,0,5.7,57
0.006451015844664661,0,5.800000000000001,58
0.006451015844664661,0,5.9,59
0.006451015844664661,0,6.0,60
0.006451015844664661,0,6.1000000000000005,61
0.006451015844664661,0,6.2,62
0.006451015844664661,0,6.300000000000001,63
0.006451015844664661,0,6.4,64
0.006451015844664661,0,6.5,65
0.006451015844664661,0,6.6000000000000005,66
0.006451015844664661,0,6.7,67
0.006451015844664661,1,6.800000000000001,68
0.006451015844664661,0,6.9,69
0.006451015844664661,0,7.0,70
0.006451015844664661,0,7.1000000000000005,71
0.006451015844664661,0,7.2,72
0.006451015844664661,0,7.300000000000001,73
0.006451015844664661,0,7.4,74
0.006451015844664661,0,7.5,75
0.006451015844664661,0,7.6000000000000005,76
0.006451015844664661,0,7.7,77
0.006451015844664661,0,7.800000000000001,78
0.006451015844664661,0,7.9,79
0.006451015844664661,0,8.0,80
0.006451015844664661,0,8.1,81
0.006451015844664661,1,8.200000000000001,82
0.006451015844664661,0,8.3,83
0.006451015844664661,0,8.4,84
0.006451015844664661,0,8.5,85
0.006451015844664661,0,8.6,86
0.006451015844664661,0,8.700000000000001,87
0.006451015844664661,0,8.8,88
0.006451015844664661,0,8.9,89
0.006451015844664661,0,9.0,90
0.006451015844664661,0,9.1,91
0.006451015844664661,0,9.200000000000001,92
0.006451015844664661,0,9.3,93
0.006451015844664661,0,9.4,94
0.006451015844664661,0,9.5,95
0.006451015844664661,0,9.600000000000001,96
0.006451015844664661,0,9.700000000000001,97
0.006451015844664661,0,9.8,98
0.006451015844664661,0,9.9,99
0.028092618822047673,0,0.0,0
0.028092618822047673,0,0.1,1
0.028092618822047673,0,0.2,2
0.028092618822047673,0,0.30000000000000004,3
0.028092618822047673,0,0.4,4
0.028092618822047673,0,0.5,5
0.028092618822047673,0,0.6000000000000001,6
0.028092618822047673,0,0.7000000000000001,7
0.028092618822047673,0,0.8,8
0.028092618822047673,0,0.9,9
0.028092618822047673,0,1.0,10
0.028092618822047673,0,1.1,11
0.028092618822047673,0,1.2000000000000002,12
0.028092618822047673,0,1.3,13
0.028092618822047673,0,1.4000000000000001,14
0.028092618822047673,0,1.5,15
0.028092618822047673,0,1.6,16
0.028092618822047673,0,1.7000000000000002,17
0.028092618822047673,0,1.8,18
0.028092618822047673,0,1.9000000000000001,19
0.028092618822047673,0,2.0,20
0.028092618822047673,0,2.1,21
0.028092618822047673,0,2.2,22
0.028092618822047673,0,2.3000000000000003,23
0.028092618822047673,0,2.4000000000000004,24
0.028092618822047673,0,2.5,25
0.028092618822047673,0,2.6,26
0.028092618822047673,0,2.7,27
0.028092618822047673,0,2.8000000000000003,28
0.028092618822047673,0,2.9000000000000004,29
0.028092618822047673,0,3.0,30
0.028092618822047673,0,3.1,31
0.028092618822047673,0,3.2,32
0.028092618822047673,0,3.3000000000000003,33
0.028092618822047673,0,3.4000000000000004,34
0.028092618822047673,0,3.5,35
0.028092618822047673,0,3.6,36
0.028092618822047673,0,3.7,37
0.028092618822047673,0,3.8000000000000003,38
0.028092618822047673,0,3.9000000000000004,39
0.028092618822047673,0,4.0,40
0.028092618822047673,0,4.1000000000000005,41
0.028092618822047673,0,4.2,42
0.028092618822047673,0,4.3,43
0.028092618822047673,0,4.4,44
0.028092618822047673,0,4.5,45
0.028092618822047673,0,4.6000000000000005,46
0.028092618822047673,0,4.7,47
0.028092618822047673,0,4.800000000000001,48
0.028092618822047673,0,4.9,49
0.028092618822047673,0,5.0,50
0.028092618822047673,0,5.1000000000000005,51
0.028092618822047673,0,5.2,52
0.028092618822047673,0,5.300000000000001,53
0.028092618822047673,0,5.4,54
0.028092618822047673,0,5.5,55
0.028092618822047673,0,5.6000000000000005,56
0.028092618822047673,0,5.7,57
0.028092618822047673,0,5.800000000000001,58
0.028092618822047673,0,5.9,59
0.028092618822047673,0,6.0,60
0.028092618822047673,0,6.1000000000000005,61
0.028092618822047673,0,6.2,62
0.028092618822047673,0,6.300000000000001,63
0.028092618822047673,0,6.4,64
0.028092618822047673,0,6.5,65
0.028092618822047673,0,6.6000000000000005,66
0.028092618822047673,1,6.7,67
0.028092618822047673,1,6.800000000000001,68
0.028092618822047673,0,6.9,69
0.028092618822047673,0,7.0,70
0.028092618822047673,0,7.1000000000000005,71
0.028092618822047673,0,7.2,72
0.028092618822047673,0,7.300000000000001,73
0.028092618822047673,0,7.4,74
0.028092618822047673,0,7.5,75
0.028092618822047673,0,7.6000000000000005,76
0.028092618822047673,0,7.7,77
0.028092618822047673,0,7.800000000000001,78
0.028092618822047673,0,7.9,79
0.028092618822047673,1,8.0,80
0.028092618822047673,0,8.1,81
0.028092618822047673,1,8.200000000000001,82
0.028092618822047673,0,8.3,83
0.028092618822047673,0,8.4,84
0.028092618822047673,0,8.5,85
0.028092618822047673,0,8.6,86
0.028092618822047673,0,8.700000000000001,87
0.028092618822047673,0,8.8,88
0.028092618822047673,0,8.9,89
0.028092618822047673,0,9.0,90
0.028092618822047673,0,9.1,91
0.028092618822047673,0,9.200000000000001,92
0.028092618822047673,0,9.3,93
0.028092618822047673,0,9.4,94
0.028092618822047673,0,9.5,95
0.028092618822047673,0,9.600000000000001,96
0.028092618822047673,0,9.700000000000001,97
0.028092618822047673,0,9.8,98
0.028092618822047673,0,9.9,99
0.07244043222517757,0,0.0,0
0.07244043222517757,0,0.1,1
0.07244043222517757,0,0.2,2
0.07244043222517757,0,0.30000000000000004,3
0.07244043222517757,0,0.4,4
0.07244043222517757,0,0.5,5
0.07244043222517757,0,0.6000000000000001,6
0.07244043222517757,0,0.7000000000000001,7
0.07244043222517757,0,0.8,8
0.07244043222517757,0,0.9,9
0.07244043222517757,0,1.0,10
0.07244043222517757,0,1.1,11
0.07244043222517757,0,1.2000000000000002,12
0.07244043222517757,0,1.3,13
0.07244043222517757,0,1.4000000000000001,14
0.07244043222517757,0,1.5,15
0.07244043222517757,0,1.6,16
0.07244043222517757,0,1.7000000000000002,17
0.07244043222517757,0,1.8,18
0.07244043222517757,0,1.9000000000000001,19
0.07244043222517757,0,2.0,20
0.07244043222517757,0,2.1,21
0.07244043222517757,0,2.2,22
0.07244043222517757,0,2.3000000000000003,23
0.07244043222517757,0,2.4000000000000004,24
0.07244043222517757,0,2.5,25
0.07244043222517757,0,2.6,26
0.07244043222517757,0,2.7,27
0.07244043222517757,0,2.8000000000000003,28
0.07244043222517757,0,2.9000000000000004,29
0.07244043222517757,0,3.0,30
0.07244043222517757,0,3.1,31
0.07244043222517757,0,3.2,32
0.07244043222517757,0,3.3000000000000003,33
0.07244043222517757,0,3.4000000000000004,34
0.07244043222517757,0,3.5,35
0.07244043222517757,0,3.6,36
0.07244043222517757,0,3.7,37
0.07244043222517757,0,3.8000000000000003,38
0.07244043222517757,0,3.9000000000000004,39
0.07244043222517757,0,4.0,40
0.07244043222517757,0,4.1000000000000005,41
0.07244043222517757,0,4.2,42
0.07244043222517757,0,4.3,43
0.07244043222517757,0,4.4,44
0.07244043222517757,0,4.5,45
0.07244043222517757,0,4.6000000000000005,46
0.07244043222517757,0,4.7,47
0.07244043222517757,0,4.800000000000001,48
0.07244043222517757,0,4.9,49
0.07244043222517757,0,5.0,50
0.07244043222517757,0,5.1000000000000005,51
0.07244043222517757,0,5.2,52
0.07244043222517757,0,5.300000000000001,53
0.07244043222517757,0,5.4,54
0.07244043222517757,0,5.5,55
0.07244043222517757,0,5.6000000000000005,56
0.07244043222517757,0,5.7,57
0.07244043222517757,0,5.800000000000001,58
0.07244043222517757,1,5.9,59
0.07244043222517757,0,6.0,60
0.07244043222517757,0,6.1000000000000005,61
0.07244043222517757,0,6.2,62
0.07244043222517757,0,6.300000000000001,63
0.07244043222517757,0,6.4,64
0.07244043222517757,0,6.5,65
0.07244043222517757,0,6.6000000000000005,66
0.07244043222517757,1,6.7,67
0.07244043222517757,1,6.800000000000001,68
0.07244043222517757,0,6.9,69
0.07244043222517757,0,7.0,70
0.07244043222517757,0,7.1000000000000005,71
0.07244043222517757,0,7.2,72
0.07244043222517757,0,7.300000000000001,73
0.07244043222517757,0,7.4,74
0.07244043222517757,0,7.5,75
0.07244043222517757,0,7.6000000000000005,76
0.07244043222517757,0,7.7,77
0.07244043222517757,0,7.800000000000001,78
0.07244043222517757,0,7.9,79
0.07244043222517757,1,8.0,80
0.07244043222517757,0,8.1,81
0.07244043222517757,1,8.200000000000001,82
0.07244043222517757,0,8.3,83
0.07244043222517757,0,8.4,84
0.07244043222517757,0,8.5,85
0.07244043222517757,0,8.6,86
0.07244043222517757,0,8.700000000000001,87
0.07244043222517757,0,8.8,88
0.07244043222517757,0,8.9,89
0.07244043222517757,0,9.0,90
0.07244043222517757,0,9.1,91
0.07244043222517757,0,9.200000000000001,92
0.07244043222517757,0,9.3,93
0.07244043222517757,0,9.4,94
0.07244043222517757,1,9.5,95
0.07244043222517757,0,9.600000000000001,96
0.07244043222517757,0,9.700000000000001,97
0.07244043222517757,0,9.8,98
0.07244043222517757,0,9.9,99
0.10977557400422971,0,0.0,0
0.10977557400422971,0,0.1,1
0.10977557400422971,0,0.2,2
0.10977557400422971,0,0.30000000000000004,3
0.10977557400422971,0,0.4,4
0.10977557400422971,0,0.5,5
0.10977557400422971,0,0.6000000000000001,6
0.10977557400422971,0,0.7000000000000001,7
0.10977557400422971,0,0.8,8
0.10977557400422971,0,0.9,9
0.10977557400422971,0,1.0,10
0.10977557400422971,0,1.1,11
0.10977557400422971,0,1.2000000000000002,12
0.10977557400422971,0,1.3,13
0.10977557400422971,0,1.4000000000000001,14
0.10977557400422971,0,1.5,15
0.10977557400422971,0,1.6,16
0.10977557400422971,0,1.7000000000000002,17
0.10977557400422971,0,1.8,18
0.10977557400422971,0,1.9000000000000001,19
0.10977557400422971,0,2.0,20
0.10977557400422971,1,2.1,21
0.10977557400422971,0,2.2,22
0.10977557400422971,0,2.3000000000000003,23
0.10977557400422971,0,2.4000000000000004,24
0.10977557400422971,0,2.5,25
0.10977557400422971,0,2.6,26
0.10977557400422971,0,2.7,27
0.10977557400422971,0,2.8000000000000003,28
0.10977557400422971,0,2.9000000000000004,29
0.10977557400422971,0,3.0,30
0.10977557400422971,0,3.1,31
0.10977557400422971,0,3.2,32
0.10977557400422971,0,3.3000000000000003,33
0.10977557400422971,0,3.4000000000000004,34
0.10977557400422971,0,3.5,35
0.10977557400422971,0,3.6,36
0.10977557400422971,0,3.7,37
0.10977557400422971,0,3.8000000000000003,38
0.10977557400422971,0,3.9000000000000004,39
0.10977557400422971,0,4.0,40
0.10977557400422971,0,4.1000000000000005,41
0.10977557400422971,0,4.2,42
0.10977557400422971,0,4.3,43
0.10977557400422971,0,4.4,44
0.10977557400422971,1,4.5,45
0.10977557400422971,0,4.6000000000000005,46
0.10977557400422971,0,4.7,47
0.10977557400422971,0,4.800000000000001,48
0.10977557400422971,0,4.9,49
0.10977557400422971,0,5.0,50
0.10977557400422971,0,5.1000000000000005,51
0.10977557400422971,0,5.2,52
0.10977557400422971,0,5.300000000000001,53
0.10977557400422971,0,5.4,54
0.10977557400422971,0,5.5,55
0.10977557400422971,0,5.6000000000000005,56
0.10977557400422971,0,5.7,57
0.10977557400422971,0,5.800000000000001,58
0.10977557400422971,1,5.9,59
0.10977557400422971,0,6.0,60
0.10977557400422971,0,6.1000000000000005,61
0.10977557400422971,0,6.2,62
0.10977557400422971,0,6.300000000000001,63
0.10977557400422971,0,6.4,64
0.10977557400422971,0,6.5,65
0.10977557400422971,0,6.6000000000000005,66
0.10977557400422971,1,6.7,67
0.10977557400422971,1,6.800000000000001,68
0.10977557400422971,0,6.9,69
0.10977557400422971,0,7.0,70
0.10977557400422971,0,7.1000000000000005,71
0.10977557400422971,0,7.2,72
0.10977557400422971,0,7.300000000000001,73
0.10977557400422971,0,7.4,74
0.10977557400422971,0,7.5,75
0.10977557400422971,0,7.6000000000000005,76
0.10977557400422971,0,7.7,77
0.10977557400422971,0,7.800000000000001,78
0.10977557400422971,0,7.9,79
0.10977557400422971,1,8.0,80
0.10977557400422971,0,8.1,81
0.10977557400422971,1,8.200000000000001,82
0.10977557400422971,0,8.3,83
0.10977557400422971,0,8.4,84
0.10977557400422971,0,8.5,85
0.10977557400422971,0,8.6,86
0.10977557400422971,0,8.700000000000001,87
0.10977557400422971,0,8.8,88
0.10977557400422971,0,8.9,89
0.10977557400422971,0,9.0,90
