t,personi,alpha,friendWeightedAvgAlpha,friendAvgAlpha,friendStdAlpha
0.03506481007408716,0,0.0,-1,-1,-1
0.03506481007408716,1,0.10000000000000001,-1,-1,-1
0.03506481007408716,2,0.20000000000000001,-1,-1,-1
0.03506481007408716,3,0.30000000000000004,-1,-1,-1
0.03506481007408716,4,0.40000000000000002,-1,-1,-1
0.03506481007408716,5,0.5,-1,-1,-1
0.03506481007408716,6,0.60000000000000009,-1,-1,-1
0.03506481007408716,7,0.70000000000000007,-1,-1,-1
0.03506481007408716,8,0.80000000000000004,-1,-1,-1
0.03506481007408716,9,0.90000000000000002,-1,-1,-1
0.03506481007408716,10,1.0,-1,-1,-1
0.03506481007408716,11,1.1000000000000001,-1,-1,-1
0.03506481007408716,12,1.2000000000000002,-1,-1,-1
0.03506481007408716,13,1.3,-1,-1,-1
0.03506481007408716,14,1.4000000000000001,-1,-1,-1
0.03506481007408716,15,1.5,-1,-1,-1
0.03506481007408716,16,1.6000000000000001,-1,-1,-1
0.03506481007408716,17,1.7000000000000002,-1,-1,-1
0.03506481007408716,18,1.8,-1,-1,-1
0.03506481007408716,19,1.9000000000000001,-1,-1,-1
0.03506481007408716,20,2.0,-1,-1,-1
0.03506481007408716,21,2.1000000000000001,-1,-1,-1
0.03506481007408716,22,2.2000000000000002,-1,-1,-1
0.03506481007408716,23,2.3000000000000003,-1,-1,-1
0.03506481007408716,24,2.4000000000000004,-1,-1,-1
0.03506481007408716,25,2.5,-1,-1,-1
0.03506481007408716,26,2.6000000000000001,-1,-1,-1
0.03506481007408716,27,2.7000000000000002,-1,-1,-1
0.03506481007408716,28,2.8000000000000003,-1,-1,-1
0.03506481007408716,29,2.9000000000000004,-1,-1,-1
0.03506481007408716,30,3.0,-1,-1,-1
0.03506481007408716,31,3.1000000000000001,-1,-1,-1
0.03506481007408716,32,3.2000000000000002,-1,-1,-1
0.03506481007408716,33,3.3000000000000003,-1,-1,-1
0.03506481007408716,34,3.4000000000000004,-1,-1,-1
0.03506481007408716,35,3.5,-1,-1,-1
0.03506481007408716,36,3.6000000000000001,-1,-1,-1
0.03506481007408716,37,3.7000000000000002,-1,-1,-1
0.03506481007408716,38,3.8000000000000003,-1,-1,-1
0.03506481007408716,39,3.9000000000000004,-1,-1,-1
0.03506481007408716,40,4.0,-1,-1,-1
0.03506481007408716,41,4.1000000000000005,-1,-1,-1
0.03506481007408716,42,4.2000000000000002,-1,-1,-1
0.03506481007408716,43,4.2999999999999998,-1,-1,-1
0.03506481007408716,44,4.4000000000000004,-1,-1,-1
0.03506481007408716,45,4.5,-1,-1,-1
0.03506481007408716,46,4.6000000000000005,-1,-1,-1
0.03506481007408716,47,4.7000000000000002,-1,-1,-1
0.03506481007408716,48,4.8000000000000007,-1,-1,-1
0.03506481007408716,49,4.9000000000000004,-1,-1,-1
0.03506481007408716,50,5.0,-1,-1,-1
0.03506481007408716,51,5.1000000000000005,-1,-1,-1
0.03506481007408716,52,5.2000000000000002,-1,-1,-1
0.03506481007408716,53,5.3000000000000007,-1,-1,-1
0.03506481007408716,54,5.4000000000000004,-1,-1,-1
