t,personi,alpha,friendWeightedAvgAlpha,friendAvgAlpha,friendStdAlpha
0.018017287623380517,0,0.0,-1,-1,-1
0.018017287623380517,1,0.10000000000000001,-1,-1,-1
0.018017287623380517,2,0.20000000000000001,-1,-1,-1
0.018017287623380517,3,0.30000000000000004,-1,-1,-1
0.018017287623380517,4,0.40000000000000002,-1,-1,-1
0.018017287623380517,5,0.5,-1,-1,-1
0.018017287623380517,6,0.60000000000000009,-1,-1,-1
0.018017287623380517,7,0.70000000000000007,-1,-1,-1
0.018017287623380517,8,0.80000000000000004,-1,-1,-1
0.018017287623380517,9,0.90000000000000002,-1,-1,-1
0.018017287623380517,10,1.0,-1,-1,-1
0.018017287623380517,11,1.1000000000000001,-1,-1,-1
0.018017287623380517,12,1.2000000000000002,-1,-1,-1
0.018017287623380517,13,1.3,-1,-1,-1
0.018017287623380517,14,1.4000000000000001,-1,-1,-1
0.018017287623380517,15,1.5,-1,-1,-1
0.018017287623380517,16,1.6000000000000001,-1,-1,-1
0.018017287623380517,17,1.7000000000000002,-1,-1,-1
0.018017287623380517,18,1.8,-1,-1,-1
0.018017287623380517,19,1.9000000000000001,-1,-1,-1
0.018017287623380517,20,2.0,-1,-1,-1
0.018017287623380517,21,2.1000000000000001,-1,-1,-1
0.018017287623380517,22,2.2000000000000002,-1,-1,-1
0.018017287623380517,23,2.3000000000000003,-1,-1,-1
0.018017287623380517,24,2.4000000000000004,-1,-1,-1
0.018017287623380517,25,2.5,-1,-1,-1
0.018017287623380517,26,2.6000000000000001,-1,-1,-1
0.018017287623380517,27,2.7000000000000002,-1,-1,-1
0.018017287623380517,28,2.8000000000000003,-1,-1,-1
0.018017287623380517,29,2.9000000000000004,-1,-1,-1
0.018017287623380517,30,3.0,-1,-1,-1
0.018017287623380517,31,3.1000000000000001,-1,-1,-1
0.018017287623380517,32,3.2000000000000002,-1,-1,-1
0.018017287623380517,33,3.3000000000000003,-1,-1,-1
0.018017287623380517,34,3.4000000000000004,-1,-1,-1
0.018017287623380517,35,3.5,-1,-1,-1
0.018017287623380517,36,3.6000000000000001,-1,-1,-1
0.018017287623380517,37,3.7000000000000002,-1,-1,-1
0.018017287623380517,38,3.8000000000000003,-1,-1,-1
