t,personi,alpha,friendWeightedAvgAlpha,friendAvgAlpha,friendStdAlpha
0.011347559239876737,0,0.0,-1,-1,-1
0.011347559239876737,1,0.10000000000000001,-1,-1,-1
0.011347559239876737,2,0.20000000000000001,-1,-1,-1
0.011347559239876737,3,0.30000000000000004,-1,-1,-1
0.011347559239876737,4,0.40000000000000002,-1,-1,-1
0.011347559239876737,5,0.5,-1,-1,-1
0.011347559239876737,6,0.60000000000000009,-1,-1,-1
0.011347559239876737,7,0.70000000000000007,-1,-1,-1
0.011347559239876737,8,0.80000000000000004,-1,-1,-1
0.011347559239876737,9,0.90000000000000002,-1,-1,-1
0.011347559239876737,10,1.0,-1,-1,-1
0.011347559239876737,11,1.1000000000000001,-1,-1,-1
0.011347559239876737,12,1.2000000000000002,-1,-1,-1
0.011347559239876737,13,1.3,-1,-1,-1
0.011347559239876737,14,1.4000000000000001,-1,-1,-1
0.011347559239876737,15,1.5,-1,-1,-1
0.011347559239876737,16,1.6000000000000001,-1,-1,-1
0.011347559239876737,17,1.7000000000000002,-1,-1,-1
0.011347559239876737,18,1.8,-1,-1,-1
0.011347559239876737,19,1.9000000000000001,-1,-1,-1
0.011347559239876737,20,2.0,-1,-1,-1
0.011347559239876737,21,2.1000000000000001,-1,-1,-1
0.011347559239876737,22,2.2000000000000002,-1,-1,-1
0.011347559239876737,23,2.3000000000000003,-1,-1,-1
0.011347559239876737,24,2.4000000000000004,-1,-1,-1
0.011347559239876737,25,2.5,-1,-1,-1
0.011347559239876737,26,2.6000000000000001,-1,-1,-1
0.011347559239876737,27,2.7000000000000002,-1,-1,-1
0.011347559239876737,28,2.8000000000000003,-1,-1,-1
0.011347559239876737,29,2.9000000000000004,-1,-1,-1
0.011347559239876737,30,3.0,-1,-1,-1
0.011347559239876737,31,3.1000000000000001,-1,-1,-1
0.011347559239876737,32,3.2000000000000002,-1,-1,-1
0.011347559239876737,33,3.3000000000000003,-1,-1,-1
0.011347559239876737,34,3.4000000000000004,-1,-1,-1
0.011347559239876737,35,3.5,-1,-1,-1
0.011347559239876737,36,3.6000000000000001,-1,-1,-1
0.011347559239876737,37,3.7000000000000002,-1,-1,-1
0.011347559239876737,38,3.8000000000000003,-1,-1,-1
0.011347559239876737,39,3.9000000000000004,-1,-1,-1
0.011347559239876737,40,4.0,-1,-1,-1
0.011347559239876737,41,4.1000000000000005,-1,-1,-1
0.011347559239876737,42,4.2000000000000002,-1,-1,-1
0.011347559239876737,43,4.2999999999999998,-1,-1,-1
0.011347559239876737,44,4.4000000000000004,-1,-1,-1
0.011347559239876737,45,4.5,-1,-1,-1
0.011347559239876737,46,4.6000000000000005,-1,-1,-1
0.011347559239876737,47,4.7000000000000002,-1,-1,-1
0.011347559239876737,48,4.8000000000000007,-1,-1,-1
0.011347559239876737,49,4.9000000000000004,-1,-1,-1
0.011347559239876737,50,5.0,-1,-1,-1
0.011347559239876737,51,5.1000000000000005,-1,-1,-1
0.011347559239876737,52,5.2000000000000002,-1,-1,-1
0.011347559239876737,53,5.3000000000000007,-1,-1,-1
0.011347559239876737,54,5.4000000000000004,-1,-1,-1
0.011347559239876737,55,5.5,-1,-1,-1
0.011347559239876737,56,5.6000000000000005,9.4000000000000004,9.4000000000000004,0.0
0.011347559239876737,57,5.7000000000000002,-1,-1,-1
0.011347559239876737,58,5.8000000000000007,-1,-1,-1
0.011347559239876737,59,5.9000000000000004,-1,-1,-1
0.011347559239876737,60,6.0,-1,-1,-1
0.011347559239876737,61,6.1000000000000005,-1,-1,-1
0.011347559239876737,62,6.2000000000000002,-1,-1,-1
0.011347559239876737,63,6.3000000000000007,-1,-1,-1
0.011347559239876737,64,6.4000000000000004,-1,-1,-1
0.011347559239876737,65,6.5,-1,-1,-1
0.011347559239876737,66,6.6000000000000005,-1,-1,-1
0.011347559239876737,67,6.7000000000000002,-1,-1,-1
0.011347559239876737,68,6.8000000000000007,-1,-1,-1
0.011347559239876737,69,6.9000000000000004,-1,-1,-1
0.011347559239876737,70,7.0,-1,-1,-1
0.011347559239876737,71,7.1000000000000005,-1,-1,-1
0.011347559239876737,72,7.2000000000000002,-1,-1,-1
0.011347559239876737,73,7.3000000000000007,-1,-1,-1
0.011347559239876737,74,7.4000000000000004,-1,-1,-1
0.011347559239876737,75,7.5,-1,-1,-1
0.011347559239876737,76,7.6000000000000005,-1,-1,-1
0.011347559239876737,77,7.7000000000000002,-1,-1,-1
0.011347559239876737,78,7.8000000000000007,-1,-1,-1
0.011347559239876737,79,7.9000000000000004,-1,-1,-1
0.011347559239876737,80,8.0,-1,-1,-1
0.011347559239876737,81,8.0999999999999996,-1,-1,-1
0.011347559239876737,82,8.2000000000000011,-1,-1,-1
0.011347559239876737,83,8.3000000000000007,-1,-1,-1
0.011347559239876737,84,8.4000000000000004,-1,-1,-1
0.011347559239876737,85,8.5,-1,-1,-1
0.011347559239876737,86,8.5999999999999996,-1,-1,-1
0.011347559239876737,87,8.7000000000000011,-1,-1,-1
0.011347559239876737,88,8.8000000000000007,-1,-1,-1
0.011347559239876737,89,8.9000000000000004,-1,-1,-1
0.011347559239876737,90,9.0,-1,-1,-1
0.011347559239876737,91,9.0999999999999996,-1,-1,-1
0.011347559239876737,92,9.2000000000000011,-1,-1,-1
0.011347559239876737,93,9.3000000000000007,-1,-1,-1
0.011347559239876737,94,9.4000000000000004,5.6000000000000005,5.6000000000000005,0.0
0.011347559239876737,95,9.5,-1,-1,-1
0.011347559239876737,96,9.6000000000000014,-1,-1,-1
0.011347559239876737,97,9.7000000000000011,-1,-1,-1
0.011347559239876737,98,9.8000000000000007,-1,-1,-1
0.011347559239876737,99,9.9000000000000004,-1,-1,-1
0.047313495033079335,0,0.0,-1,-1,-1
0.047313495033079335,1,0.10000000000000001,-1,-1,-1
0.047313495033079335,2,0.20000000000000001,-1,-1,-1
0.047313495033079335,3,0.30000000000000004,-1,-1,-1
0.047313495033079335,4,0.40000000000000002,-1,-1,-1
0.047313495033079335,5,0.5,-1,-1,-1
0.047313495033079335,6,0.60000000000000009,-1,-1,-1
0.047313495033079335,7,0.70000000000000007,-1,-1,-1
0.047313495033079335,8,0.80000000000000004,-1,-1,-1
0.047313495033079335,9,0.90000000000000002,-1,-1,-1
0.047313495033079335,10,1.0,-1,-1,-1
0.047313495033079335,11,1.1000000000000001,-1,-1,-1
0.047313495033079335,12,1.2000000000000002,-1,-1,-1
0.047313495033079335,13,1.3,-1,-1,-1
0.047313495033079335,14,1.4000000000000001,-1,-1,-1
0.047313495033079335,15,1.5,-1,-1,-1
0.047313495033079335,16,1.6000000000000001,-1,-1,-1
0.047313495033079335,17,1.7000000000000002,-1,-1,-1
0.047313495033079335,18,1.8,-1,-1,-1
