t,personi,alpha,friendWeightedAvgAlpha,friendAvgAlpha,friendStdAlpha
0.08824783125060497,0,0.0,-1,-1,-1
0.08824783125060497,1,0.10000000000000001,-1,-1,-1
0.08824783125060497,2,0.20000000000000001,-1,-1,-1
0.08824783125060497,3,0.30000000000000004,-1,-1,-1
0.08824783125060497,4,0.40000000000000002,-1,-1,-1
0.08824783125060497,5,0.5,-1,-1,-1
0.08824783125060497,6,0.60000000000000009,-1,-1,-1
0.08824783125060497,7,0.70000000000000007,-1,-1,-1
0.08824783125060497,8,0.80000000000000004,-1,-1,-1
0.08824783125060497,9,0.90000000000000002,-1,-1,-1
0.08824783125060497,10,1.0,-1,-1,-1
0.08824783125060497,11,1.1000000000000001,-1,-1,-1
0.08824783125060497,12,1.2000000000000002,-1,-1,-1
0.08824783125060497,13,1.3,-1,-1,-1
0.08824783125060497,14,1.4000000000000001,-1,-1,-1
0.08824783125060497,15,1.5,-1,-1,-1
0.08824783125060497,16,1.6000000000000001,-1,-1,-1
0.08824783125060497,17,1.7000000000000002,-1,-1,-1
0.08824783125060497,18,1.8,-1,-1,-1
0.08824783125060497,19,1.9000000000000001,-1,-1,-1
0.08824783125060497,20,2.0,-1,-1,-1
0.08824783125060497,21,2.1000000000000001,-1,-1,-1
0.08824783125060497,22,2.2000000000000002,-1,-1,-1
0.08824783125060497,23,2.3000000000000003,-1,-1,-1
0.08824783125060497,24,2.4000000000000004,-1,-1,-1
0.08824783125060497,25,2.5,-1,-1,-1
0.08824783125060497,26,2.6000000000000001,-1,-1,-1
0.08824783125060497,27,2.7000000000000002,-1,-1,-1
0.08824783125060497,28,2.8000000000000003,-1,-1,-1
0.08824783125060497,29,2.9000000000000004,-1,-1,-1
0.08824783125060497,30,3.0,-1,-1,-1
0.08824783125060497,31,3.1000000000000001,-1,-1,-1
0.08824783125060497,32,3.2000000000000002,-1,-1,-1
0.08824783125060497,33,3.3000000000000003,-1,-1,-1
0.08824783125060497,34,3.4000000000000004,8.0,8.0,0.0
0.08824783125060497,35,3.5,-1,-1,-1
0.08824783125060497,36,3.6000000000000001,-1,-1,-1
0.08824783125060497,37,3.7000000000000002,-1,-1,-1
0.08824783125060497,38,3.8000000000000003,-1,-1,-1
0.08824783125060497,39,3.9000000000000004,-1,-1,-1
0.08824783125060497,40,4.0,-1,-1,-1
0.08824783125060497,41,4.1000000000000005,-1,-1,-1
0.08824783125060497,42,4.2000000000000002,-1,-1,-1
0.08824783125060497,43,4.2999999999999998,-1,-1,-1
0.08824783125060497,44,4.4000000000000004,-1,-1,-1
0.08824783125060497,45,4.5,-1,-1,-1
0.08824783125060497,46,4.6000000000000005,-1,-1,-1
0.08824783125060497,47,4.7000000000000002,-1,-1,-1
0.08824783125060497,48,4.8000000000000007,-1,-1,-1
0.08824783125060497,49,4.9000000000000004,-1,-1,-1
0.08824783125060497,50,5.0,-1,-1,-1
0.08824783125060497,51,5.1000000000000005,-1,-1,-1
0.08824783125060497,52,5.2000000000000002,-1,-1,-1
0.08824783125060497,53,5.3000000000000007,-1,-1,-1
0.08824783125060497,54,5.4000000000000004,-1,-1,-1
0.08824783125060497,55,5.5,-1,-1,-1
0.08824783125060497,56,5.6000000000000005,-1,-1,-1
0.08824783125060497,57,5.7000000000000002,-1,-1,-1
0.08824783125060497,58,5.8000000000000007,-1,-1,-1
0.08824783125060497,59,5.9000000000000004,-1,-1,-1
0.08824783125060497,60,6.0,-1,-1,-1
0.08824783125060497,61,6.1000000000000005,-1,-1,-1
0.08824783125060497,62,6.2000000000000002,-1,-1,-1
0.08824783125060497,63,6.3000000000000007,-1,-1,-1
0.08824783125060497,64,6.4000000000000004,-1,-1,-1
0.08824783125060497,65,6.5,-1,-1,-1
0.08824783125060497,66,6.6000000000000005,-1,-1,-1
0.08824783125060497,67,6.7000000000000002,-1,-1,-1
0.08824783125060497,68,6.8000000000000007,-1,-1,-1
