t,personi,alpha,friendWeightedAvgAlpha,friendAvgAlpha,friendStdAlpha
0.027566067598018905,0,0.0,-1,-1,-1
0.027566067598018905,1,0.10000000000000001,-1,-1,-1
0.027566067598018905,2,0.20000000000000001,-1,-1,-1
0.027566067598018905,3,0.30000000000000004,-1,-1,-1
0.027566067598018905,4,0.40000000000000002,-1,-1,-1
0.027566067598018905,5,0.5,-1,-1,-1
0.027566067598018905,6,0.60000000000000009,-1,-1,-1
0.027566067598018905,7,0.70000000000000007,-1,-1,-1
0.027566067598018905,8,0.80000000000000004,-1,-1,-1
0.027566067598018905,9,0.90000000000000002,-1,-1,-1
0.027566067598018905,10,1.0,-1,-1,-1
0.027566067598018905,11,1.1000000000000001,-1,-1,-1
0.027566067598018905,12,1.2000000000000002,-1,-1,-1
0.027566067598018905,13,1.3,-1,-1,-1
0.027566067598018905,14,1.4000000000000001,-1,-1,-1
0.027566067598018905,15,1.5,-1,-1,-1
0.027566067598018905,16,1.6000000000000001,-1,-1,-1
0.027566067598018905,17,1.7000000000000002,-1,-1,-1
0.027566067598018905,18,1.8,-1,-1,-1
0.027566067598018905,19,1.9000000000000001,-1,-1,-1
0.027566067598018905,20,2.0,-1,-1,-1
0.027566067598018905,21,2.1000000000000001,-1,-1,-1
0.027566067598018905,22,2.2000000000000002,-1,-1,-1
0.027566067598018905,23,2.3000000000000003,-1,-1,-1
0.027566067598018905,24,2.4000000000000004,-1,-1,-1
0.027566067598018905,25,2.5,-1,-1,-1
0.027566067598018905,26,2.6000000000000001,-1,-1,-1
0.027566067598018905,27,2.7000000000000002,-1,-1,-1
0.027566067598018905,28,2.8000000000000003,-1,-1,-1
0.027566067598018905,29,2.9000000000000004,-1,-1,-1
0.027566067598018905,30,3.0,-1,-1,-1
0.027566067598018905,31,3.1000000000000001,-1,-1,-1
0.027566067598018905,32,3.2000000000000002,-1,-1,-1
0.027566067598018905,33,3.3000000000000003,-1,-1,-1
0.027566067598018905,34,3.4000000000000004,-1,-1,-1
0.027566067598018905,35,3.5,-1,-1,-1
0.027566067598018905,36,3.6000000000000001,-1,-1,-1
0.027566067598018905,37,3.7000000000000002,-1,-1,-1
0.027566067598018905,38,3.8000000000000003,-1,-1,-1
0.027566067598018905,39,3.9000000000000004,-1,-1,-1
0.027566067598018905,40,4.0,-1,-1,-1
0.027566067598018905,41,4.1000000000000005,6.4000000000000004,6.4000000000000004,0.0
0.027566067598018905,42,4.2000000000000002,-1,-1,-1
0.027566067598018905,43,4.2999999999999998,-1,-1,-1
0.027566067598018905,44,4.4000000000000004,-1,-1,-1
0.027566067598018905,45,4.5,-1,-1,-1
0.027566067598018905,46,4.6000000000000005,-1,-1,-1
0.027566067598018905,47,4.7000000000000002,-1,-1,-1
0.027566067598018905,48,4.8000000000000007,-1,-1,-1
0.027566067598018905,49,4.9000000000000004,-1,-1,-1
0.027566067598018905,50,5.0,-1,-1,-1
0.027566067598018905,51,5.1000000000000005,-1,-1,-1
0.027566067598018905,52,5.2000000000000002,-1,-1,-1
0.027566067598018905,53,5.3000000000000007,-1,-1,-1
0.027566067598018905,54,5.4000000000000004,-1,-1,-1
