t,personi,alpha,friendWeightedAvgAlpha,friendAvgAlpha,friendStdAlpha
0.006166902048673741,0,0.0,-1,-1,-1
0.006166902048673741,1,0.10000000000000001,-1,-1,-1
0.006166902048673741,2,0.20000000000000001,-1,-1,-1
0.006166902048673741,3,0.30000000000000004,-1,-1,-1
0.006166902048673741,4,0.40000000000000002,-1,-1,-1
0.006166902048673741,5,0.5,-1,-1,-1
0.006166902048673741,6,0.60000000000000009,-1,-1,-1
0.006166902048673741,7,0.70000000000000007,-1,-1,-1
0.006166902048673741,8,0.80000000000000004,-1,-1,-1
0.006166902048673741,9,0.90000000000000002,-1,-1,-1
0.006166902048673741,10,1.0,-1,-1,-1
0.006166902048673741,11,1.1000000000000001,-1,-1,-1
0.006166902048673741,12,1.2000000000000002,-1,-1,-1
0.006166902048673741,13,1.3,-1,-1,-1
0.006166902048673741,14,1.4000000000000001,-1,-1,-1
0.006166902048673741,15,1.5,-1,-1,-1
0.006166902048673741,16,1.6000000000000001,-1,-1,-1
0.006166902048673741,17,1.7000000000000002,-1,-1,-1
0.006166902048673741,18,1.8,-1,-1,-1
0.006166902048673741,19,1.9000000000000001,-1,-1,-1
0.006166902048673741,20,2.0,-1,-1,-1
0.006166902048673741,21,2.1000000000000001,-1,-1,-1
0.006166902048673741,22,2.2000000000000002,-1,-1,-1
0.006166902048673741,23,2.3000000000000003,-1,-1,-1
0.006166902048673741,24,2.4000000000000004,-1,-1,-1
0.006166902048673741,25,2.5,-1,-1,-1
0.006166902048673741,26,2.6000000000000001,-1,-1,-1
0.006166902048673741,27,2.7000000000000002,-1,-1,-1
0.006166902048673741,28,2.8000000000000003,-1,-1,-1
0.006166902048673741,29,2.9000000000000004,-1,-1,-1
0.006166902048673741,30,3.0,-1,-1,-1
0.006166902048673741,31,3.1000000000000001,-1,-1,-1
0.006166902048673741,32,3.2000000000000002,-1,-1,-1
0.006166902048673741,33,3.3000000000000003,-1,-1,-1
0.006166902048673741,34,3.4000000000000004,-1,-1,-1
0.006166902048673741,35,3.5,-1,-1,-1
0.006166902048673741,36,3.6000000000000001,-1,-1,-1
0.006166902048673741,37,3.7000000000000002,-1,-1,-1
0.006166902048673741,38,3.8000000000000003,-1,-1,-1
0.006166902048673741,39,3.9000000000000004,-1,-1,-1
0.006166902048673741,40,4.0,-1,-1,-1
0.006166902048673741,41,4.1000000000000005,-1,-1,-1
0.006166902048673741,42,4.2000000000000002,-1,-1,-1
0.006166902048673741,43,4.2999999999999998,-1,-1,-1
0.006166902048673741,44,4.4000000000000004,-1,-1,-1
0.006166902048673741,45,4.5,-1,-1,-1
