t,personi,alpha,friendWeightedAvgAlpha,friendAvgAlpha,friendStdAlpha
0.021353277684171897,0,0.0,-1,-1,-1
0.021353277684171897,1,0.10000000000000001,-1,-1,-1
0.021353277684171897,2,0.20000000000000001,-1,-1,-1
0.021353277684171897,3,0.30000000000000004,-1,-1,-1
0.021353277684171897,4,0.40000000000000002,-1,-1,-1
0.021353277684171897,5,0.5,-1,-1,-1
0.021353277684171897,6,0.60000000000000009,-1,-1,-1
0.021353277684171897,7,0.70000000000000007,-1,-1,-1
0.021353277684171897,8,0.80000000000000004,-1,-1,-1
0.021353277684171897,9,0.90000000000000002,-1,-1,-1
0.021353277684171897,10,1.0,-1,-1,-1
0.021353277684171897,11,1.1000000000000001,-1,-1,-1
0.021353277684171897,12,1.2000000000000002,-1,-1,-1
0.021353277684171897,13,1.3,-1,-1,-1
0.021353277684171897,14,1.4000000000000001,-1,-1,-1
0.021353277684171897,15,1.5,-1,-1,-1
0.021353277684171897,16,1.6000000000000001,-1,-1,-1
0.021353277684171897,17,1.7000000000000002,-1,-1,-1
0.021353277684171897,18,1.8,-1,-1,-1
0.021353277684171897,19,1.9000000000000001,-1,-1,-1
0.021353277684171897,20,2.0,-1,-1,-1
0.021353277684171897,21,2.1000000000000001,-1,-1,-1
0.021353277684171897,22,2.2000000000000002,-1,-1,-1
0.021353277684171897,23,2.3000000000000003,-1,-1,-1
0.021353277684171897,24,2.4000000000000004,-1,-1,-1
0.021353277684171897,25,2.5,-1,-1,-1
0.021353277684171897,26,2.6000000000000001,-1,-1,-1
0.021353277684171897,27,2.7000000000000002,-1,-1,-1
0.021353277684171897,28,2.8000000000000003,-1,-1,-1
0.021353277684171897,29,2.9000000000000004,-1,-1,-1
0.021353277684171897,30,3.0,-1,-1,-1
0.021353277684171897,31,3.1000000000000001,-1,-1,-1
0.021353277684171897,32,3.2000000000000002,-1,-1,-1
0.021353277684171897,33,3.3000000000000003,-1,-1,-1
0.021353277684171897,34,3.4000000000000004,-1,-1,-1
0.021353277684171897,35,3.5,-1,-1,-1
0.021353277684171897,36,3.6000000000000001,-1,-1,-1
0.021353277684171897,37,3.7000000000000002,-1,-1,-1
0.021353277684171897,38,3.8000000000000003,-1,-1,-1
0.021353277684171897,39,3.9000000000000004,-1,-1,-1
0.021353277684171897,40,4.0,-1,-1,-1
0.021353277684171897,41,4.1000000000000005,-1,-1,-1
0.021353277684171897,42,4.2000000000000002,-1,-1,-1
0.021353277684171897,43,4.2999999999999998,-1,-1,-1
0.021353277684171897,44,4.4000000000000004,-1,-1,-1
0.021353277684171897,45,4.5,-1,-1,-1
0.021353277684171897,46,4.6000000000000005,-1,-1,-1
0.021353277684171897,47,4.7000000000000002,-1,-1,-1
0.021353277684171897,48,4.8000000000000007,-1,-1,-1
0.021353277684171897,49,4.9000000000000004,-1,-1,-1
0.021353277684171897,50,5.0,-1,-1,-1
0.021353277684171897,51,5.1000000000000005,-1,-1,-1
0.021353277684171897,52,5.2000000000000002,-1,-1,-1
0.021353277684171897,53,5.3000000000000007,-1,-1,-1
0.021353277684171897,54,5.4000000000000004,-1,-1,-1
0.021353277684171897,55,5.5,-1,-1,-1
0.021353277684171897,56,5.6000000000000005,-1,-1,-1
0.021353277684171897,57,5.7000000000000002,-1,-1,-1
0.021353277684171897,58,5.8000000000000007,-1,-1,-1
0.021353277684171897,59,5.9000000000000004,-1,-1,-1
0.021353277684171897,60,6.0,-1,-1,-1
0.021353277684171897,61,6.1000000000000005,8.5,8.5,0.0
0.021353277684171897,62,6.2000000000000002,-1,-1,-1
0.021353277684171897,63,6.3000000000000007,-1,-1,-1
0.021353277684171897,64,6.4000000000000004,-1,-1,-1
0.021353277684171897,65,6.5,-1,-1,-1
0.021353277684171897,66,6.6000000000000005,-1,-1,-1
0.021353277684171897,67,6.7000000000000002,-1,-1,-1
0.021353277684171897,68,6.8000000000000007,-1,-1,-1
0.021353277684171897,69,6.9000000000000004,-1,-1,-1
0.021353277684171897,70,7.0,-1,-1,-1
0.021353277684171897,71,7.1000000000000005,-1,-1,-1
0.021353277684171897,72,7.2000000000000002,-1,-1,-1
0.021353277684171897,73,7.3000000000000007,-1,-1,-1
0.021353277684171897,74,7.4000000000000004,-1,-1,-1
0.021353277684171897,75,7.5,-1,-1,-1
0.021353277684171897,76,7.6000000000000005,-1,-1,-1
0.021353277684171897,77,7.7000000000000002,-1,-1,-1
0.021353277684171897,78,7.8000000000000007,-1,-1,-1
0.021353277684171897,79,7.9000000000000004,-1,-1,-1
0.021353277684171897,80,8.0,-1,-1,-1
0.021353277684171897,81,8.0999999999999996,-1,-1,-1
0.021353277684171897,82,8.2000000000000011,-1,-1,-1
0.021353277684171897,83,8.3000000000000007,-1,-1,-1
0.021353277684171897,84,8.4000000000000004,-1,-1,-1
0.021353277684171897,85,8.5,6.1000000000000005,6.1000000000000005,0.0
0.021353277684171897,86,8.5999999999999996,-1,-1,-1
0.021353277684171897,87,8.7000000000000011,-1,-1,-1
0.021353277684171897,88,8.8000000000000007,-1,-1,-1
0.021353277684171897,89,8.9000000000000004,-1,-1,-1
0.021353277684171897,90,9.0,-1,-1,-1
0.021353277684171897,91,9.0999999999999996,-1,-1,-1
0.021353277684171897,92,9.2000000000000011,-1,-1,-1
0.021353277684171897,93,9.3000000000000007,-1,-1,-1
0.021353277684171897,94,9.4000000000000004,-1,-1,-1
0.021353277684171897,95,9.5,-1,-1,-1
0.021353277684171897,96,9.6000000000000014,-1,-1,-1
0.021353277684171897,97,9.7000000000000011,-1,-1,-1
0.021353277684171897,98,9.8000000000000007,-1,-1,-1
0.021353277684171897,99,9.9000000000000004,-1,-1,-1
0.022436533508144983,0,0.0,-1,-1,-1
0.022436533508144983,1,0.10000000000000001,-1,-1,-1
0.022436533508144983,2,0.20000000000000001,-1,-1,-1
0.022436533508144983,3,0.30000000000000004,-1,-1,-1
0.022436533508144983,4,0.40000000000000002,-1,-1,-1
0.022436533508144983,5,0.5,-1,-1,-1
0.022436533508144983,6,0.60000000000000009,-1,-1,-1
0.022436533508144983,7,0.70000000000000007,-1,-1,-1
0.022436533508144983,8,0.80000000000000004,-1,-1,-1
0.022436533508144983,9,0.90000000000000002,-1,-1,-1
0.022436533508144983,10,1.0,-1,-1,-1
0.022436533508144983,11,1.1000000000000001,-1,-1,-1
0.022436533508144983,12,1.2000000000000002,-1,-1,-1
0.022436533508144983,13,1.3,-1,-1,-1
0.022436533508144983,14,1.4000000000000001,-1,-1,-1
0.022436533508144983,15,1.5,-1,-1,-1
0.022436533508144983,16,1.6000000000000001,-1,-1,-1
0.022436533508144983,17,1.7000000000000002,-1,-1,-1
0.022436533508144983,18,1.8,-1,-1,-1
0.022436533508144983,19,1.9000000000000001,-1,-1,-1
0.022436533508144983,20,2.0,-1,-1,-1
0.022436533508144983,21,2.1000000000000001,-1,-1,-1
0.022436533508144983,22,2.2000000000000002,-1,-1,-1
0.022436533508144983,23,2.3000000000000003,-1,-1,-1
0.022436533508144983,24,2.4000000000000004,-1,-1,-1
0.022436533508144983,25,2.5,-1,-1,-1
0.022436533508144983,26,2.6000000000000001,-1,-1,-1
0.022436533508144983,27,2.7000000000000002,-1,-1,-1
0.022436533508144983,28,2.8000000000000003,-1,-1,-1
0.022436533508144983,29,2.9000000000000004,-1,-1,-1
0.022436533508144983,30,3.0,-1,-1,-1
0.022436533508144983,31,3.1000000000000001,-1,-1,-1
0.022436533508144983,32,3.2000000000000002,-1,-1,-1
0.022436533508144983,33,3.3000000000000003,-1,-1,-1
0.022436533508144983,34,3.4000000000000004,-1,-1,-1
0.022436533508144983,35,3.5,-1,-1,-1
0.022436533508144983,36,3.6000000000000001,-1,-1,-1
