t,avgUnhap,minUnhap,maxUnhap,stdUnhap
0.009500347666366109,0.4982147982487791,0.06082620789008031,0.5,0.027885979748208622
0.013255809090119218,0.4964038645237225,0.004282482423038414,0.5,0.03977950034503334
0.01795168654230371,0.4951475777471975,0.004282482423038414,0.5,0.04430094109601289
0.017960275233613605,0.4936556466172456,0.004282482423038414,0.5,0.05046949446353923
0.021518702729224706,0.49175438877499494,0.004282482423038414,0.5,0.05838174873807052
0.025345746176021908,0.4897466513687956,0.003111783139609803,0.5,0.06602262184050695
0.027552612215629435,0.488262865890438,0.003111783139609803,0.5,0.06978321422237216
0.02932004657349743,0.4873614518412564,0.003111783139609803,0.5,0.07116226650779363
0.03121583882446864,0.48559322757252965,0.003111783139609803,0.5,0.07606712248672201
0.03996582445026567,0.48371926651243563,0.003111783139609803,0.5,0.08119559543514752
0.04333472999178375,0.4852111976423876,0.003111783139609803,0.5,0.07770313390237317
0.04466729776724578,0.4833215754556368,0.003111783139609803,0.5,0.08278397171530877
0.04582375464646904,0.4813406401695778,0.0011129646873261345,0.5,0.0880076133569232
0.047769373894074874,0.4794842911028194,0.0011129646873261345,0.5,0.0922899748255981
0.05165365843833444,0.4782518397713038,0.0011129646873261345,0.5,0.09411030122494438
0.05442801224429698,0.47643156443131657,0.0011129646873261345,0.5,0.0979462456711252
0.058487019605462334,0.4746218522217895,0.0011129646873261345,0.5,0.10154245301154168
0.06139813046277845,0.4730807469031189,0.0011129646873261345,0.5,0.10398768352830767
0.0691170632432293,0.47163328733849125,0.0011129646873261345,0.5,0.10615241730164472
0.07293465406790163,0.4701640901701889,0.0011129646873261345,0.5,0.10826597233111633
0.07308593865362226,0.468902027083554,0.0011129646873261345,0.5,0.11103529890708777
0.08185504675218337,0.46727914929815356,0.0011129646873261345,0.5,0.11357166659605882
0.08457015926193495,0.46540768288051654,0.0011129646873261345,0.5,0.11677291089467111
0.08642406566437184,0.4636246320273514,0.0011129646873261345,0.5,0.11954327185476099
0.09161268979468482,0.4619529040778882,0.0011129646873261345,0.5,0.12196150667220956
0.09541590918822267,0.4599652274469917,0.0011129646873261345,0.5,0.1252495047619477
0.09749151387885809,0.4581880450146394,0.0011129646873261345,0.5,0.1277721745148841
0.09881695422377344,0.4567759908592526,0.0011129646873261345,0.5,0.12946675355768708
0.0999493521329832,0.4548236602657485,0.0011129646873261345,0.5,0.13237860998025439
