t,degree,freq
0.009500347666366109,0,488
0.009500347666366109,1,2
0.013255809090119218,0,486
0.013255809090119218,1,4
0.01795168654230371,0,484
0.01795168654230371,1,6
0.017960275233613605,0,482
0.017960275233613605,1,8
0.021518702729224706,0,480
0.021518702729224706,1,10
0.025345746176021908,0,478
0.025345746176021908,1,12
0.027552612215629435,0,476
0.027552612215629435,1,14
0.02932004657349743,0,474
0.02932004657349743,1,16
0.03121583882446864,0,472
0.03121583882446864,1,18
0.03996582445026567,0,470
0.03996582445026567,1,20
0.04333472999178375,0,472
0.04333472999178375,1,18
0.04466729776724578,0,470
0.04466729776724578,1,20
0.04582375464646904,0,468
0.04582375464646904,1,22
0.047769373894074874,0,466
0.047769373894074874,1,24
0.05165365843833444,0,464
0.05165365843833444,1,26
0.05442801224429698,0,462
0.05442801224429698,1,28
0.058487019605462334,0,460
0.058487019605462334,1,30
0.06139813046277845,0,458
0.06139813046277845,1,32
0.0691170632432293,0,456
0.0691170632432293,1,34
0.07293465406790163,0,454
0.07293465406790163,1,36
0.07308593865362226,0,453
0.07308593865362226,1,36
0.07308593865362226,2,1
0.08185504675218337,0,451
0.08185504675218337,1,38
0.08185504675218337,2,1
0.08457015926193495,0,449
0.08457015926193495,1,40
0.08457015926193495,2,1
0.08642406566437184,0,447
0.08642406566437184,1,42
0.08642406566437184,2,1
0.09161268979468482,0,445
0.09161268979468482,1,44
0.09161268979468482,2,1
0.09541590918822267,0,443
0.09541590918822267,1,46
0.09541590918822267,2,1
0.09749151387885809,0,441
0.09749151387885809,1,48
0.09749151387885809,2,1
0.09881695422377344,0,439
0.09881695422377344,1,50
0.09881695422377344,2,1
0.0999493521329832,0,437
0.0999493521329832,1,52
0.0999493521329832,2,1
0.10366457352892686,0,435
0.10366457352892686,1,54
0.10366457352892686,2,1
0.10688721048021338,0,434
0.10688721048021338,1,54
0.10688721048021338,2,2
0.11040674441851285,0,432
0.11040674441851285,1,56
0.11040674441851285,2,2
0.1156077077197224,0,430
0.1156077077197224,1,58
0.1156077077197224,2,2
0.13492001222338393,0,428
0.13492001222338393,1,60
0.13492001222338393,2,2
0.13966949873940618,0,426
0.13966949873940618,1,62
0.13966949873940618,2,2
0.14226475056883703,0,424
0.14226475056883703,1,64
0.14226475056883703,2,2
0.14667231476343454,0,422
0.14667231476343454,1,66
0.14667231476343454,2,2
0.14938854617804273,0,420
0.14938854617804273,1,68
0.14938854617804273,2,2
0.15086089314234022,0,418
0.15086089314234022,1,70
0.15086089314234022,2,2
0.15124325535238595,0,416
0.15124325535238595,1,72
0.15124325535238595,2,2
0.15495693059067514,0,414
0.15495693059067514,1,74
0.15495693059067514,2,2
0.15613147705250535,0,413
0.15613147705250535,1,74
0.15613147705250535,2,3
0.15654496486822572,0,415
0.15654496486822572,1,72
0.15654496486822572,2,3
0.16133564513321888,0,413
0.16133564513321888,1,74
0.16133564513321888,2,3
0.1700059370207964,0,411
0.1700059370207964,1,76
0.1700059370207964,2,3
0.17601701803003925,0,409
0.17601701803003925,1,78
0.17601701803003925,2,3
0.1837412003536869,0,407
0.1837412003536869,1,80
0.1837412003536869,2,3
0.18437094240780907,0,405
0.18437094240780907,1,82
0.18437094240780907,2,3
0.18632019993843307,0,403
0.18632019993843307,1,84
0.18632019993843307,2,3
0.18705809866445658,0,401
0.18705809866445658,1,86
0.18705809866445658,2,3
