t,degree,freq
0.012249348749625431,0,98
0.012249348749625431,1,2
0.01733929872115138,0,96
0.01733929872115138,1,4
0.04408800836989195,0,94
0.04408800836989195,1,6
0.05051959862370105,0,92
0.05051959862370105,1,8
0.1287240331257324,0,90
0.1287240331257324,1,10
0.13133040185645437,0,88
0.13133040185645437,1,12
0.15000992000985716,0,86
0.15000992000985716,1,14
0.16253282272097133,0,84
0.16253282272097133,1,16
0.221045652065883,0,82
0.221045652065883,1,18
0.22206850044176835,0,80
0.22206850044176835,1,20
0.2855688575616377,0,80
0.2855688575616377,1,20
0.37031515851560237,0,78
0.37031515851560237,1,22
0.3906120303027307,0,76
0.3906120303027307,1,24
0.40070366480669445,0,74
0.40070366480669445,1,26
0.41622597298011604,0,73
0.41622597298011604,1,26
0.41622597298011604,2,1
0.42170458732961164,0,72
0.42170458732961164,1,26
0.42170458732961164,2,2
0.46794312087642914,0,70
0.46794312087642914,1,28
0.46794312087642914,2,2
0.48200705387894627,0,68
0.48200705387894627,1,30
0.48200705387894627,2,2
0.5514556292204665,0,66
0.5514556292204665,1,32
0.5514556292204665,2,2
0.592114306985046,0,64
0.592114306985046,1,34
0.592114306985046,2,2
0.60755448972197,0,62
0.60755448972197,1,36
0.60755448972197,2,2
0.6870956123941476,0,60
0.6870956123941476,1,38
0.6870956123941476,2,2
0.68935453177257,0,59
0.68935453177257,1,38
0.68935453177257,2,3
0.69790940288049,0,57
0.69790940288049,1,40
0.69790940288049,2,3
0.7178845124476732,0,56
0.7178845124476732,1,40
0.7178845124476732,2,4
0.7327154901035847,0,54
0.7327154901035847,1,42
0.7327154901035847,2,4
0.7533152694379052,0,52
0.7533152694379052,1,44
0.7533152694379052,2,4
0.7612752345732038,0,52
0.7612752345732038,1,44
0.7612752345732038,2,4
0.7619773490814616,0,50
0.7619773490814616,1,46
0.7619773490814616,2,4
0.7682213016561166,0,48
0.7682213016561166,1,48
0.7682213016561166,2,4
0.7811663214223564,0,46
0.7811663214223564,1,50
0.7811663214223564,2,4
0.7919963434044339,0,44
0.7919963434044339,1,52
0.7919963434044339,2,4
0.8183237634263424,0,43
0.8183237634263424,1,52
0.8183237634263424,2,5
0.8530160253298211,0,42
0.8530160253298211,1,52
0.8530160253298211,2,6
0.9152336062564667,0,41
0.9152336062564667,1,52
0.9152336062564667,2,7
0.9347785761087909,0,40
0.9347785761087909,1,52
0.9347785761087909,2,8
1.0174090003056717,0,40
1.0174090003056717,1,51
1.0174090003056717,2,8
1.0174090003056717,3,1
1.038832248926296,0,38
1.038832248926296,1,53
1.038832248926296,2,8
1.038832248926296,3,1
1.119626590911029,0,36
1.119626590911029,1,55
1.119626590911029,2,8
1.119626590911029,3,1
1.1474370016873825,0,35
1.1474370016873825,1,55
1.1474370016873825,2,9
1.1474370016873825,3,1
1.1480998881792548,0,33
1.1480998881792548,1,57
1.1480998881792548,2,9
1.1480998881792548,3,1
1.1623004919799875,0,33
1.1623004919799875,1,57
1.1623004919799875,2,9
1.1623004919799875,3,1
1.1658991899177908,0,33
1.1658991899177908,1,56
1.1658991899177908,2,9
1.1658991899177908,3,2
1.2552210181430667,0,33
1.2552210181430667,1,54
1.2552210181430667,2,11
1.2552210181430667,3,2
1.2617236048157066,0,31
1.2617236048157066,1,56
1.2617236048157066,2,11
1.2617236048157066,3,2
1.356579934357714,0,31
1.356579934357714,1,54
1.356579934357714,2,13
1.356579934357714,3,2
1.362603932226246,0,29
1.362603932226246,1,56
1.362603932226246,2,13
1.362603932226246,3,2
1.4679635894331755,0,31
1.4679635894331755,1,54
1.4679635894331755,2,13
1.4679635894331755,3,2
1.489192254779385,0,29
1.489192254779385,1,56
1.489192254779385,2,13
1.489192254779385,3,2
1.490616620520262,0,28
1.490616620520262,1,56
1.490616620520262,2,14
1.490616620520262,3,2
1.4977553483359176,0,27
1.4977553483359176,1,56
1.4977553483359176,2,15
1.4977553483359176,3,2
1.4982203075547196,0,27
1.4982203075547196,1,56
1.4982203075547196,2,15
1.4982203075547196,3,2
1.565101297353924,0,26
1.565101297353924,1,57
1.565101297353924,2,14
1.565101297353924,3,3
1.5666322204742231,0,26
1.5666322204742231,1,55
1.5666322204742231,2,16
1.5666322204742231,3,3
1.6176475673079016,0,24
1.6176475673079016,1,57
1.6176475673079016,2,16
1.6176475673079016,3,3
1.6197200106226008,0,23
1.6197200106226008,1,57
1.6197200106226008,2,17
1.6197200106226008,3,3
1.6318586362150267,0,21
1.6318586362150267,1,59
1.6318586362150267,2,17
1.6318586362150267,3,3
1.6594829751778164,0,22
1.6594829751778164,1,59
1.6594829751778164,2,16
1.6594829751778164,3,3
1.733909478464005,0,21
1.733909478464005,1,59
1.733909478464005,2,17
1.733909478464005,3,3
1.7483882020611963,0,20
1.7483882020611963,1,59
1.7483882020611963,2,18
1.7483882020611963,3,3
1.863739821225363,0,20
1.863739821225363,1,58
1.863739821225363,2,18
1.863739821225363,3,4
1.9119231118321862,0,20
1.9119231118321862,1,56
1.9119231118321862,2,20
1.9119231118321862,3,4
1.9409799066504247,0,19
1.9409799066504247,1,56
1.9409799066504247,2,21
1.9409799066504247,3,4
2.0074823472119134,0,19
2.0074823472119134,1,55
2.0074823472119134,2,21
2.0074823472119134,3,5
2.028067807098864,0,19
2.028067807098864,1,53
2.028067807098864,2,23
2.028067807098864,3,5
2.028111232115304,0,18
2.028111232115304,1,53
2.028111232115304,2,24
2.028111232115304,3,5
2.094082096582307,0,17
2.094082096582307,1,53
2.094082096582307,2,25
2.094082096582307,3,5
2.163233951282817,0,16
2.163233951282817,1,53
2.163233951282817,2,26
2.163233951282817,3,5
2.298599479538166,0,15
2.298599479538166,1,53
2.298599479538166,2,27
2.298599479538166,3,5
2.3020968592172415,0,13
2.3020968592172415,1,55
2.3020968592172415,2,27
2.3020968592172415,3,5
2.304473777009859,0,13
2.304473777009859,1,54
2.304473777009859,2,27
2.304473777009859,3,6
2.5646433988809867,0,11
2.5646433988809867,1,56
2.5646433988809867,2,27
2.5646433988809867,3,6
2.580673884592125,0,11
2.580673884592125,1,55
2.580673884592125,2,27
2.580673884592125,3,7
2.606438345296706,0,11
2.606438345296706,1,54
2.606438345296706,2,28
2.606438345296706,3,6
2.606438345296706,4,1
2.6221702696831337,0,10
2.6221702696831337,1,54
2.6221702696831337,2,29
2.6221702696831337,3,6
2.6221702696831337,4,1
2.6406948091260687,0,9
2.6406948091260687,1,54
2.6406948091260687,2,30
2.6406948091260687,3,6
2.6406948091260687,4,1
2.7513775031166228,0,8
2.7513775031166228,1,54
2.7513775031166228,2,31
2.7513775031166228,3,6
2.7513775031166228,4,1
2.780527762162108,0,9
2.780527762162108,1,54
2.780527762162108,2,30
2.780527762162108,3,6
2.780527762162108,4,1
2.8956472927326398,0,8
2.8956472927326398,1,55
2.8956472927326398,2,29
2.8956472927326398,3,7
2.8956472927326398,4,1
2.8987951009509594,0,7
2.8987951009509594,1,55
2.8987951009509594,2,30
2.8987951009509594,3,7
2.8987951009509594,4,1
2.959071002559075,0,7
2.959071002559075,1,54
2.959071002559075,2,30
2.959071002559075,3,8
2.959071002559075,4,1
2.9705931300981385,0,7
2.9705931300981385,1,53
2.9705931300981385,2,30
2.9705931300981385,3,9
2.9705931300981385,4,1
3.229545998166598,0,7
3.229545998166598,1,53
3.229545998166598,2,28
3.229545998166598,3,11
3.229545998166598,4,1
3.4579951887988774,0,6
3.4579951887988774,1,53
3.4579951887988774,2,29
3.4579951887988774,3,11
3.4579951887988774,4,1
3.4859810743865096,0,5
3.4859810743865096,1,54
3.4859810743865096,2,28
3.4859810743865096,3,12
3.4859810743865096,4,1
3.5219290144857927,0,4
3.5219290144857927,1,55
3.5219290144857927,2,27
3.5219290144857927,3,13
3.5219290144857927,4,1
3.6369719851391307,0,4
3.6369719851391307,1,54
3.6369719851391307,2,28
3.6369719851391307,3,12
3.6369719851391307,4,2
3.7115516054953197,0,3
3.7115516054953197,1,54
3.7115516054953197,2,29
3.7115516054953197,3,12
3.7115516054953197,4,2
3.7196758439610087,0,3
3.7196758439610087,1,53
3.7196758439610087,2,30
3.7196758439610087,3,11
3.7196758439610087,4,3
3.7350673966123544,0,3
3.7350673966123544,1,53
3.7350673966123544,2,30
3.7350673966123544,3,11
3.7350673966123544,4,3
3.7666289220038904,0,2
3.7666289220038904,1,53
3.7666289220038904,2,31
3.7666289220038904,3,11
3.7666289220038904,4,3
3.8901641233532986,0,2
3.8901641233532986,1,52
3.8901641233532986,2,32
3.8901641233532986,3,10
3.8901641233532986,4,4
3.974468737335699,0,2
3.974468737335699,1,52
3.974468737335699,2,32
3.974468737335699,3,10
3.974468737335699,4,4
4.0037562577342625,0,2
4.0037562577342625,1,50
4.0037562577342625,2,34
4.0037562577342625,3,10
4.0037562577342625,4,4
4.240269079841264,0,2
4.240269079841264,1,49
4.240269079841264,2,35
4.240269079841264,3,9
4.240269079841264,4,5
4.244635998861486,0,2
4.244635998861486,1,48
4.244635998861486,2,35
4.244635998861486,3,10
4.244635998861486,4,5
4.3147464716797925,0,2
4.3147464716797925,1,46
4.3147464716797925,2,37
4.3147464716797925,3,10
4.3147464716797925,4,5
4.349382473695692,0,2
4.349382473695692,1,45
4.349382473695692,2,37
4.349382473695692,3,11
4.349382473695692,4,5
4.385951800829353,0,2
4.385951800829353,1,45
4.385951800829353,2,37
4.385951800829353,3,11
4.385951800829353,4,5
4.390788433063912,0,2
4.390788433063912,1,45
4.390788433063912,2,35
4.390788433063912,3,13
4.390788433063912,4,5
4.592674617708586,0,2
4.592674617708586,1,43
4.592674617708586,2,37
4.592674617708586,3,13
4.592674617708586,4,5
4.695354716507868,0,2
4.695354716507868,1,42
4.695354716507868,2,37
4.695354716507868,3,14
4.695354716507868,4,5
4.71317079818075,0,2
4.71317079818075,1,41
4.71317079818075,2,37
4.71317079818075,3,15
4.71317079818075,4,5
4.793997257806153,0,2
4.793997257806153,1,41
4.793997257806153,2,39
4.793997257806153,3,13
4.793997257806153,4,5
4.898291995865482,0,2
4.898291995865482,1,39
4.898291995865482,2,41
4.898291995865482,3,13
4.898291995865482,4,5
4.900957527001965,0,2
4.900957527001965,1,39
4.900957527001965,2,39
4.900957527001965,3,15
4.900957527001965,4,5
5.094307342666031,0,2
5.094307342666031,1,38
5.094307342666031,2,39
5.094307342666031,3,16
5.094307342666031,4,5
5.154469411041234,0,2
5.154469411041234,1,38
5.154469411041234,2,39
5.154469411041234,3,16
5.154469411041234,4,5
5.233054008936442,0,2
5.233054008936442,1,38
5.233054008936442,2,39
5.233054008936442,3,16
5.233054008936442,4,5
5.257687253455613,0,2
5.257687253455613,1,38
5.257687253455613,2,39
5.257687253455613,3,16
5.257687253455613,4,5
5.430803946547154,0,2
5.430803946547154,1,38
5.430803946547154,2,37
5.430803946547154,3,18
5.430803946547154,4,5
5.98045531195306,0,2
5.98045531195306,1,38
5.98045531195306,2,37
5.98045531195306,3,18
5.98045531195306,4,5
6.130351161243706,0,2
6.130351161243706,1,38
6.130351161243706,2,35
6.130351161243706,3,20
6.130351161243706,4,5
6.134436575983823,0,2
6.134436575983823,1,38
6.134436575983823,2,35
6.134436575983823,3,19
6.134436575983823,4,5
6.134436575983823,5,1
6.3932559312688175,0,2
6.3932559312688175,1,38
6.3932559312688175,2,35
6.3932559312688175,3,17
6.3932559312688175,4,7
6.3932559312688175,5,1
6.5958341415344,0,2
6.5958341415344,1,38
6.5958341415344,2,34
6.5958341415344,3,18
6.5958341415344,4,6
6.5958341415344,5,2
6.718945561396629,0,2
6.718945561396629,1,38
6.718945561396629,2,34
6.718945561396629,3,16
6.718945561396629,4,8
6.718945561396629,5,2
6.946682416403708,0,2
6.946682416403708,1,38
6.946682416403708,2,33
6.946682416403708,3,16
6.946682416403708,4,9
6.946682416403708,5,2
6.960751975632388,0,2
6.960751975632388,1,37
6.960751975632388,2,33
6.960751975632388,3,17
6.960751975632388,4,9
6.960751975632388,5,2
6.974634273991289,0,2
6.974634273991289,1,36
6.974634273991289,2,33
6.974634273991289,3,18
6.974634273991289,4,9
6.974634273991289,5,2
7.159547096368266,0,2
7.159547096368266,1,36
7.159547096368266,2,33
7.159547096368266,3,18
7.159547096368266,4,9
7.159547096368266,5,2
7.164582926793671,0,1
7.164582926793671,1,37
7.164582926793671,2,32
7.164582926793671,3,19
7.164582926793671,4,9
7.164582926793671,5,2
7.175978284958787,0,1
7.175978284958787,1,37
7.175978284958787,2,32
7.175978284958787,3,19
7.175978284958787,4,9
7.175978284958787,5,2
7.276645271948373,0,1
7.276645271948373,1,37
7.276645271948373,2,31
7.276645271948373,3,19
7.276645271948373,4,10
7.276645271948373,5,2
7.365288265180714,0,1
7.365288265180714,1,37
7.365288265180714,2,32
7.365288265180714,3,19
7.365288265180714,4,9
7.365288265180714,5,2
7.44220080240426,0,1
7.44220080240426,1,37
7.44220080240426,2,32
7.44220080240426,3,19
7.44220080240426,4,9
7.44220080240426,5,2
7.4644150205372535,0,2
7.4644150205372535,1,37
7.4644150205372535,2,31
7.4644150205372535,3,19
7.4644150205372535,4,9
7.4644150205372535,5,2
7.5309811928592385,0,1
7.5309811928592385,1,37
7.5309811928592385,2,32
7.5309811928592385,3,19
7.5309811928592385,4,9
7.5309811928592385,5,2
7.627950117049642,0,1
7.627950117049642,1,37
7.627950117049642,2,32
7.627950117049642,3,18
7.627950117049642,4,9
7.627950117049642,5,3
7.796564869584819,0,1
7.796564869584819,1,36
7.796564869584819,2,32
7.796564869584819,3,19
7.796564869584819,4,9
7.796564869584819,5,3
7.873924545866803,0,1
7.873924545866803,1,36
7.873924545866803,2,32
7.873924545866803,3,19
7.873924545866803,4,9
7.873924545866803,5,3
8.156129020350384,0,1
8.156129020350384,1,35
8.156129020350384,2,32
8.156129020350384,3,20
8.156129020350384,4,9
8.156129020350384,5,3
8.289713196829487,0,1
8.289713196829487,1,35
8.289713196829487,2,32
8.289713196829487,3,20
8.289713196829487,4,9
8.289713196829487,5,3
8.29093637528748,0,1
8.29093637528748,1,35
8.29093637528748,2,32
8.29093637528748,3,20
8.29093637528748,4,9
8.29093637528748,5,3
8.392866385300767,0,1
8.392866385300767,1,34
8.392866385300767,2,32
8.392866385300767,3,21
8.392866385300767,4,9
8.392866385300767,5,3
8.617050946756285,0,1
8.617050946756285,1,34
8.617050946756285,2,32
8.617050946756285,3,21
8.617050946756285,4,9
8.617050946756285,5,3
9.159845146097647,0,3
9.159845146097647,1,32
9.159845146097647,2,32
9.159845146097647,3,21
9.159845146097647,4,9
9.159845146097647,5,3
9.172190958465439,0,3
9.172190958465439,1,32
9.172190958465439,2,31
9.172190958465439,3,21
9.172190958465439,4,10
9.172190958465439,5,3
9.37645622877985,0,4
9.37645622877985,1,31
9.37645622877985,2,32
9.37645622877985,3,20
9.37645622877985,4,10
9.37645622877985,5,3
9.72641595430315,0,5
9.72641595430315,1,30
9.72641595430315,2,33
9.72641595430315,3,19
9.72641595430315,4,10
9.72641595430315,5,3
9.859965112716333,0,5
9.859965112716333,1,30
9.859965112716333,2,31
9.859965112716333,3,21
