t,degree,freq
0.0023823361080377754,0,148
0.0023823361080377754,1,2
0.036091576331806804,0,146
0.036091576331806804,1,4
0.05299858410967608,0,144
0.05299858410967608,1,6
0.0737648857272534,0,142
0.0737648857272534,1,8
0.0777785358997817,0,140
0.0777785358997817,1,10
0.07851753497261665,0,138
0.07851753497261665,1,12
0.08019808640493703,0,136
0.08019808640493703,1,14
0.0864236898668023,0,134
0.0864236898668023,1,16
0.09531732895732976,0,132
0.09531732895732976,1,18
0.10142030351318153,0,130
0.10142030351318153,1,20
0.11653947270548057,0,128
0.11653947270548057,1,22
0.15873831188074,0,126
0.15873831188074,1,24
0.1859560705873803,0,124
0.1859560705873803,1,26
0.19547861033608885,0,122
0.19547861033608885,1,28
0.2159643877758745,0,120
0.2159643877758745,1,30
0.22501302045292929,0,118
0.22501302045292929,1,32
0.25469609729881026,0,116
0.25469609729881026,1,34
0.27317702409316147,0,114
0.27317702409316147,1,36
0.35865440180430846,0,116
0.35865440180430846,1,34
0.3608308604648933,0,114
0.3608308604648933,1,36
0.3647612526255716,0,112
0.3647612526255716,1,38
0.3660973363437724,0,110
0.3660973363437724,1,40
0.39937744586782475,0,108
0.39937744586782475,1,42
0.40435259448389677,0,106
0.40435259448389677,1,44
0.4187871576458262,0,104
0.4187871576458262,1,46
0.45213946054853216,0,102
0.45213946054853216,1,48
0.4549202873967886,0,100
0.4549202873967886,1,50
0.49389560567053337,0,98
0.49389560567053337,1,52
0.5328780431942702,0,96
0.5328780431942702,1,54
0.5593297522733149,0,94
0.5593297522733149,1,56
0.5708982595280178,0,92
0.5708982595280178,1,58
0.58362423001725,0,90
0.58362423001725,1,60
0.6288806361429701,0,88
0.6288806361429701,1,62
0.6340389251387734,0,86
0.6340389251387734,1,64
0.6364894628931456,0,88
0.6364894628931456,1,62
0.6536405517849356,0,86
0.6536405517849356,1,64
0.7455437125433003,0,84
0.7455437125433003,1,66
0.75494199344308,0,82
0.75494199344308,1,68
0.7762514110607714,0,81
0.7762514110607714,1,68
0.7762514110607714,2,1
0.7768488158766936,0,80
0.7768488158766936,1,68
0.7768488158766936,2,2
0.7876982792110554,0,78
0.7876982792110554,1,70
0.7876982792110554,2,2
0.7931020866390945,0,77
0.7931020866390945,1,70
0.7931020866390945,2,3
0.8227824763312666,0,75
0.8227824763312666,1,72
0.8227824763312666,2,3
0.8259144285888792,0,73
0.8259144285888792,1,74
0.8259144285888792,2,3
0.8341318961353712,0,72
