t,degree,freq
0.04517703027084873,0,98
0.04517703027084873,1,2
0.05083185420867598,0,96
0.05083185420867598,1,4
0.14280453956943875,0,94
0.14280453956943875,1,6
0.15718466370309234,0,92
0.15718466370309234,1,8
0.1579520706458323,0,90
0.1579520706458323,1,10
0.17310870856317118,0,88
0.17310870856317118,1,12
0.21488854208794037,0,86
0.21488854208794037,1,14
0.290798832382198,0,84
0.290798832382198,1,16
0.30349058881834906,0,82
0.30349058881834906,1,18
0.3543876476763165,0,80
0.3543876476763165,1,20
0.40199147799368945,0,78
0.40199147799368945,1,22
0.4154324863582417,0,76
0.4154324863582417,1,24
0.4854165026524384,0,74
0.4854165026524384,1,26
0.533875535297836,0,73
0.533875535297836,1,26
0.533875535297836,2,1
0.5863313846260899,0,71
0.5863313846260899,1,28
0.5863313846260899,2,1
0.6259384968749112,0,69
0.6259384968749112,1,30
0.6259384968749112,2,1
0.6576564083821914,0,67
0.6576564083821914,1,32
0.6576564083821914,2,1
0.6850093057393327,0,65
0.6850093057393327,1,34
0.6850093057393327,2,1
0.7467705937011161,0,63
0.7467705937011161,1,36
0.7467705937011161,2,1
0.75645817788768,0,61
0.75645817788768,1,38
0.75645817788768,2,1
0.7765443403644534,0,60
0.7765443403644534,1,38
0.7765443403644534,2,2
0.8035297256422737,0,58
0.8035297256422737,1,40
0.8035297256422737,2,2
0.8540739257539429,0,56
0.8540739257539429,1,42
0.8540739257539429,2,2
0.8976974449940622,0,54
0.8976974449940622,1,44
0.8976974449940622,2,2
0.8991523586915912,0,52
0.8991523586915912,1,46
0.8991523586915912,2,2
0.9088864015835029,0,54
0.9088864015835029,1,44
0.9088864015835029,2,2
0.9227370776231423,0,52
0.9227370776231423,1,46
0.9227370776231423,2,2
0.9896800880031572,0,50
0.9896800880031572,1,48
0.9896800880031572,2,2
0.9956296766570744,0,49
0.9956296766570744,1,48
0.9956296766570744,2,3
1.0100552481413072,0,51
1.0100552481413072,1,46
1.0100552481413072,2,3
1.0318640773559202,0,49
1.0318640773559202,1,48
1.0318640773559202,2,3
1.0478258317851994,0,47
1.0478258317851994,1,50
1.0478258317851994,2,3
1.0950739333177384,0,47
1.0950739333177384,1,50
1.0950739333177384,2,3
1.0987293369161746,0,45
1.0987293369161746,1,52
1.0987293369161746,2,3
1.1406478841663135,0,43
1.1406478841663135,1,54
1.1406478841663135,2,3
1.1604940578228287,0,41
1.1604940578228287,1,56
1.1604940578228287,2,3
1.1630252321643333,0,41
1.1630252321643333,1,58
1.1630252321643333,2,1
1.1848476184796135,0,39
1.1848476184796135,1,60
1.1848476184796135,2,1
1.2010799360809106,0,38
1.2010799360809106,1,60
1.2010799360809106,2,2
1.2020386351066994,0,37
1.2020386351066994,1,60
1.2020386351066994,2,3
1.243492034505007,0,36
1.243492034505007,1,60
1.243492034505007,2,4
1.2662986414950275,0,38
1.2662986414950275,1,58
1.2662986414950275,2,4
1.2794839973866083,0,37
1.2794839973866083,1,58
1.2794839973866083,2,5
1.3604842797270782,0,37
1.3604842797270782,1,56
1.3604842797270782,2,7
1.3810621890817765,0,39
1.3810621890817765,1,54
1.3810621890817765,2,7
1.3869830068156548,0,39
1.3869830068156548,1,52
1.3869830068156548,2,9
1.3899486673475607,0,37
1.3899486673475607,1,54
1.3899486673475607,2,9
