t,degree,freq
0.0008379798571386488,0,98
0.0008379798571386488,1,2
0.012183400119960159,0,96
0.012183400119960159,1,4
0.020083114523490247,0,94
0.020083114523490247,1,6
0.050558139435709026,0,92
0.050558139435709026,1,8
0.06618163853451878,0,90
0.06618163853451878,1,10
0.10551081554962527,0,88
0.10551081554962527,1,12
0.16402508601385052,0,86
0.16402508601385052,1,14
0.1969803713611335,0,85
0.1969803713611335,1,14
0.1969803713611335,2,1
0.24174204380251504,0,83
0.24174204380251504,1,16
0.24174204380251504,2,1
0.2662091738226147,0,82
0.2662091738226147,1,16
0.2662091738226147,2,2
0.30142192749011554,0,81
0.30142192749011554,1,17
0.30142192749011554,2,1
0.30142192749011554,3,1
0.3075313506103178,0,79
0.3075313506103178,1,19
0.3075313506103178,2,1
0.3075313506103178,3,1
0.31870399258089654,0,77
0.31870399258089654,1,21
0.31870399258089654,2,1
0.31870399258089654,3,1
0.3279805361927882,0,79
0.3279805361927882,1,19
0.3279805361927882,2,1
0.3279805361927882,3,1
0.36773654697755226,0,77
0.36773654697755226,1,21
0.36773654697755226,2,1
0.36773654697755226,3,1
0.3853455591039551,0,76
0.3853455591039551,1,21
0.3853455591039551,2,2
0.3853455591039551,3,1
0.3993350313012091,0,74
0.3993350313012091,1,23
0.3993350313012091,2,2
0.3993350313012091,3,1
0.42367576497520976,0,72
0.42367576497520976,1,25
0.42367576497520976,2,2
0.42367576497520976,3,1
0.4286306549046048,0,70
0.4286306549046048,1,27
0.4286306549046048,2,2
0.4286306549046048,3,1
0.4952159346751101,0,68
0.4952159346751101,1,29
0.4952159346751101,2,2
0.4952159346751101,3,1
0.5166464803824578,0,66
0.5166464803824578,1,31
0.5166464803824578,2,2
0.5166464803824578,3,1
0.5662789699990284,0,64
0.5662789699990284,1,33
0.5662789699990284,2,2
0.5662789699990284,3,1
0.5674784973806546,0,62
0.5674784973806546,1,35
0.5674784973806546,2,2
0.5674784973806546,3,1
0.5681768061747707,0,60
0.5681768061747707,1,37
0.5681768061747707,2,2
0.5681768061747707,3,1
0.5684976086472724,0,58
0.5684976086472724,1,39
0.5684976086472724,2,2
0.5684976086472724,3,1
0.5694002507979703,0,56
0.5694002507979703,1,41
0.5694002507979703,2,2
0.5694002507979703,3,1
0.5739605672315315,0,54
0.5739605672315315,1,43
0.5739605672315315,2,2
0.5739605672315315,3,1
0.6007519645634162,0,53
0.6007519645634162,1,43
0.6007519645634162,2,3
0.6007519645634162,3,1
0.6021009325600226,0,51
0.6021009325600226,1,45
0.6021009325600226,2,3
0.6021009325600226,3,1
0.7457524211620661,0,49
0.7457524211620661,1,47
0.7457524211620661,2,3
0.7457524211620661,3,1
0.749649663698786,0,48
0.749649663698786,1,47
0.749649663698786,2,4
0.749649663698786,3,1
0.8350364834800434,0,46
0.8350364834800434,1,49
0.8350364834800434,2,4
0.8350364834800434,3,1
0.8358074343561476,0,44
0.8358074343561476,1,51
0.8358074343561476,2,4
0.8358074343561476,3,1
0.8432972787780719,0,42
0.8432972787780719,1,53
0.8432972787780719,2,4
0.8432972787780719,3,1
0.8464011986718042,0,41
0.8464011986718042,1,53
0.8464011986718042,2,5
0.8464011986718042,3,1
0.8669552869044347,0,40
0.8669552869044347,1,53
0.8669552869044347,2,6
0.8669552869044347,3,1
0.883779613606385,0,39
0.883779613606385,1,53
0.883779613606385,2,7
0.883779613606385,3,1
0.9484276220559067,0,37
0.9484276220559067,1,55
0.9484276220559067,2,7
0.9484276220559067,3,1
0.9858808257788869,0,36
0.9858808257788869,1,55
0.9858808257788869,2,8
0.9858808257788869,3,1
1.0227369951491267,0,35
1.0227369951491267,1,55
1.0227369951491267,2,9
1.0227369951491267,3,1
1.0602602827046372,0,33
1.0602602827046372,1,57
1.0602602827046372,2,9
1.0602602827046372,3,1
1.0701955142873594,0,32
1.0701955142873594,1,57
1.0701955142873594,2,10
1.0701955142873594,3,1
1.105858838407861,0,31
1.105858838407861,1,57
1.105858838407861,2,11
1.105858838407861,3,1
1.1444489449667967,0,30
1.1444489449667967,1,57
1.1444489449667967,2,12
1.1444489449667967,3,1
1.150652890215393,0,28
1.150652890215393,1,59
1.150652890215393,2,12
1.150652890215393,3,1
1.1922688612246175,0,26
1.1922688612246175,1,61
1.1922688612246175,2,12
1.1922688612246175,3,1
1.2114842591098314,0,25
1.2114842591098314,1,61
1.2114842591098314,2,13
1.2114842591098314,3,1
1.2426889975484001,0,24
1.2426889975484001,1,61
1.2426889975484001,2,14
1.2426889975484001,3,1
1.2468608362393092,0,23
1.2468608362393092,1,61
1.2468608362393092,2,15
1.2468608362393092,3,1
1.2650859754954753,0,23
1.2650859754954753,1,59
1.2650859754954753,2,17
1.2650859754954753,3,1
1.3065983395562693,0,22
1.3065983395562693,1,59
1.3065983395562693,2,18
1.3065983395562693,3,1
1.3212890567760156,0,22
1.3212890567760156,1,58
1.3212890567760156,2,18
1.3212890567760156,3,2
1.3593187354900063,0,21
1.3593187354900063,1,58
1.3593187354900063,2,19
1.3593187354900063,3,2
1.3912100063199913,0,21
1.3912100063199913,1,57
1.3912100063199913,2,19
1.3912100063199913,3,3
1.4381061686792775,0,21
1.4381061686792775,1,55
1.4381061686792775,2,21
1.4381061686792775,3,3
1.4714695375276028,0,20
1.4714695375276028,1,55
1.4714695375276028,2,22
1.4714695375276028,3,3
1.4754180641418138,0,20
1.4754180641418138,1,53
1.4754180641418138,2,24
1.4754180641418138,3,3
1.4998026225785095,0,21
1.4998026225785095,1,53
1.4998026225785095,2,23
1.4998026225785095,3,3
1.501697456330291,0,20
1.501697456330291,1,53
1.501697456330291,2,24
1.501697456330291,3,3
1.5048168478933237,0,18
1.5048168478933237,1,55
1.5048168478933237,2,24
1.5048168478933237,3,3
1.5255776604993427,0,18
1.5255776604993427,1,53
1.5255776604993427,2,26
1.5255776604993427,3,3
1.5792933582888358,0,18
1.5792933582888358,1,51
1.5792933582888358,2,28
1.5792933582888358,3,3
1.6140425930830642,0,17
1.6140425930830642,1,51
1.6140425930830642,2,29
1.6140425930830642,3,3
1.6958669819942198,0,16
1.6958669819942198,1,51
1.6958669819942198,2,30
1.6958669819942198,3,3
1.7076081875090372,0,15
1.7076081875090372,1,51
1.7076081875090372,2,31
1.7076081875090372,3,3
1.7235174411151861,0,15
1.7235174411151861,1,49
1.7235174411151861,2,33
1.7235174411151861,3,3
1.723781265153715,0,14
1.723781265153715,1,49
1.723781265153715,2,34
1.723781265153715,3,3
1.7444650929264185,0,14
1.7444650929264185,1,48
1.7444650929264185,2,34
1.7444650929264185,3,4
1.7611075125029962,0,14
1.7611075125029962,1,47
1.7611075125029962,2,34
1.7611075125029962,3,5
1.7642074534734402,0,14
1.7642074534734402,1,47
1.7642074534734402,2,34
1.7642074534734402,3,5
1.9555920169335885,0,14
1.9555920169335885,1,47
1.9555920169335885,2,34
1.9555920169335885,3,5
2.025364175548891,0,14
2.025364175548891,1,47
2.025364175548891,2,34
2.025364175548891,3,5
2.038456974665936,0,14
2.038456974665936,1,46
2.038456974665936,2,34
2.038456974665936,3,6
2.1327980764012318,0,16
2.1327980764012318,1,44
2.1327980764012318,2,34
2.1327980764012318,3,6
2.1442332012868106,0,15
2.1442332012868106,1,44
2.1442332012868106,2,35
2.1442332012868106,3,6
2.1583063036050247,0,16
2.1583063036050247,1,43
2.1583063036050247,2,36
2.1583063036050247,3,5
2.15916612151252,0,16
2.15916612151252,1,43
2.15916612151252,2,34
2.15916612151252,3,7
2.190204335402274,0,16
2.190204335402274,1,42
2.190204335402274,2,34
2.190204335402274,3,8
2.2232890299385466,0,16
2.2232890299385466,1,42
2.2232890299385466,2,34
2.2232890299385466,3,8
2.292869148220053,0,16
2.292869148220053,1,41
2.292869148220053,2,34
2.292869148220053,3,9
2.3152500217770204,0,15
2.3152500217770204,1,42
2.3152500217770204,2,33
2.3152500217770204,3,10
2.3243962997608483,0,15
2.3243962997608483,1,40
2.3243962997608483,2,35
2.3243962997608483,3,10
2.5260027012131583,0,15
2.5260027012131583,1,38
2.5260027012131583,2,37
2.5260027012131583,3,10
2.5401124322229323,0,15
2.5401124322229323,1,37
2.5401124322229323,2,37
2.5401124322229323,3,11
2.5603498848517154,0,15
2.5603498848517154,1,36
2.5603498848517154,2,37
2.5603498848517154,3,12
2.589219244805189,0,15
2.589219244805189,1,36
2.589219244805189,2,37
2.589219244805189,3,12
2.6152912107046564,0,16
2.6152912107046564,1,36
2.6152912107046564,2,36
2.6152912107046564,3,12
2.666357146515733,0,15
2.666357146515733,1,37
2.666357146515733,2,35
2.666357146515733,3,13
2.675513513598124,0,15
2.675513513598124,1,37
2.675513513598124,2,35
2.675513513598124,3,11
2.675513513598124,4,2
2.682573848766273,0,14
2.682573848766273,1,37
2.682573848766273,2,36
2.682573848766273,3,11
2.682573848766273,4,2
2.6868852074872813,0,14
2.6868852074872813,1,36
2.6868852074872813,2,36
2.6868852074872813,3,12
2.6868852074872813,4,2
2.689532918859213,0,12
2.689532918859213,1,38
2.689532918859213,2,36
2.689532918859213,3,12
2.689532918859213,4,2
2.8071329939120986,0,11
2.8071329939120986,1,39
2.8071329939120986,2,35
2.8071329939120986,3,13
2.8071329939120986,4,2
2.816830930270221,0,11
2.816830930270221,1,37
2.816830930270221,2,37
2.816830930270221,3,13
2.816830930270221,4,2
2.8611670426239644,0,11
2.8611670426239644,1,35
2.8611670426239644,2,39
2.8611670426239644,3,13
2.8611670426239644,4,2
2.9438999466760216,0,12
2.9438999466760216,1,35
