t,degree,alpha
0.04658458011015577,0,1.8
0.04658458011015577,0,1.9000000000000001
0.04658458011015577,0,2.0
0.04658458011015577,0,2.1000000000000001
0.04658458011015577,0,2.2000000000000002
0.04658458011015577,0,2.3000000000000003
0.04658458011015577,0,2.4000000000000004
0.04658458011015577,0,2.5
0.04658458011015577,0,2.6000000000000001
0.04658458011015577,0,2.7000000000000002
0.04658458011015577,0,2.8000000000000003
0.04658458011015577,0,2.9000000000000004
0.04658458011015577,0,3.0
0.04658458011015577,0,3.1000000000000001
0.04658458011015577,0,3.2000000000000002
0.04658458011015577,0,3.3000000000000003
0.04658458011015577,0,3.4000000000000004
0.04658458011015577,0,3.5
0.04658458011015577,0,3.6000000000000001
0.04658458011015577,0,3.7000000000000002
0.04658458011015577,0,3.8000000000000003
0.04658458011015577,0,3.9000000000000004
0.04658458011015577,0,4.0
0.04658458011015577,0,4.1000000000000005
0.04658458011015577,0,4.2000000000000002
0.04658458011015577,0,4.2999999999999998
0.04658458011015577,0,4.4000000000000004
0.04658458011015577,0,4.5
0.04658458011015577,0,4.6000000000000005
0.04658458011015577,1,4.7000000000000002
0.04658458011015577,0,4.8000000000000007
0.04658458011015577,0,4.9000000000000004
0.04658458011015577,0,5.0
0.04658458011015577,0,5.1000000000000005
0.04658458011015577,0,5.2000000000000002
0.04658458011015577,0,5.3000000000000007
0.04658458011015577,0,5.4000000000000004
0.04658458011015577,0,5.5
0.04658458011015577,0,5.6000000000000005
0.04658458011015577,1,5.7000000000000002
0.04658458011015577,1,5.8000000000000007
0.04658458011015577,0,5.9000000000000004
0.04658458011015577,0,6.0
0.04658458011015577,0,6.1000000000000005
0.04658458011015577,0,6.2000000000000002
0.04658458011015577,0,6.3000000000000007
0.04658458011015577,0,6.4000000000000004
0.04658458011015577,0,6.5
0.04658458011015577,0,6.6000000000000005
0.04658458011015577,0,6.7000000000000002
0.04658458011015577,0,6.8000000000000007
0.04658458011015577,0,6.9000000000000004
0.04658458011015577,0,7.0
0.04658458011015577,0,7.1000000000000005
0.04658458011015577,0,7.2000000000000002
0.04658458011015577,0,7.3000000000000007
0.04658458011015577,0,7.4000000000000004
0.04658458011015577,0,7.5
0.04658458011015577,0,7.6000000000000005
0.04658458011015577,0,7.7000000000000002
0.04658458011015577,0,7.8000000000000007
0.04658458011015577,0,7.9000000000000004
0.08958697993166756,0,0.0
0.08958697993166756,1,0.10000000000000001
0.08958697993166756,0,0.20000000000000001
0.08958697993166756,0,0.30000000000000004
0.08958697993166756,0,0.40000000000000002
0.08958697993166756,0,0.5
0.08958697993166756,0,0.60000000000000009
0.08958697993166756,0,0.70000000000000007
0.08958697993166756,0,0.80000000000000004
0.08958697993166756,0,0.90000000000000002
0.08958697993166756,0,1.0
0.08958697993166756,0,1.1000000000000001
0.08958697993166756,0,1.2000000000000002
0.08958697993166756,0,1.3
0.08958697993166756,0,1.4000000000000001
0.08958697993166756,0,1.5
0.08958697993166756,0,1.6000000000000001
0.08958697993166756,0,1.7000000000000002
0.08958697993166756,0,1.8
0.08958697993166756,0,1.9000000000000001
0.08958697993166756,0,2.0
0.08958697993166756,0,2.1000000000000001
0.08958697993166756,0,2.2000000000000002
0.08958697993166756,0,2.3000000000000003
0.08958697993166756,0,2.4000000000000004
0.08958697993166756,0,2.5
0.08958697993166756,0,2.6000000000000001
0.08958697993166756,0,2.7000000000000002
0.08958697993166756,0,2.8000000000000003
0.08958697993166756,0,2.9000000000000004
0.08958697993166756,0,3.0
0.08958697993166756,0,3.1000000000000001
0.08958697993166756,0,3.2000000000000002
0.08958697993166756,0,3.3000000000000003
0.08958697993166756,0,3.4000000000000004
0.08958697993166756,0,3.5
0.08958697993166756,0,3.6000000000000001
0.08958697993166756,0,3.7000000000000002
0.08958697993166756,0,3.8000000000000003
0.08958697993166756,0,3.9000000000000004
0.08958697993166756,0,4.0
0.08958697993166756,0,4.1000000000000005
0.08958697993166756,0,4.2000000000000002
0.08958697993166756,0,4.2999999999999998
0.08958697993166756,0,4.4000000000000004
0.08958697993166756,0,4.5
0.08958697993166756,0,4.6000000000000005
0.08958697993166756,1,4.7000000000000002
0.08958697993166756,0,4.8000000000000007
0.08958697993166756,0,4.9000000000000004
0.08958697993166756,0,5.0
0.08958697993166756,0,5.1000000000000005
0.08958697993166756,0,5.2000000000000002
0.08958697993166756,0,5.3000000000000007
0.08958697993166756,0,5.4000000000000004
0.08958697993166756,0,5.5
0.08958697993166756,0,5.6000000000000005
0.08958697993166756,1,5.7000000000000002
0.08958697993166756,1,5.8000000000000007
0.08958697993166756,0,5.9000000000000004
0.08958697993166756,0,6.0
0.08958697993166756,0,6.1000000000000005
0.08958697993166756,0,6.2000000000000002
0.08958697993166756,0,6.3000000000000007
0.08958697993166756,0,6.4000000000000004
0.08958697993166756,0,6.5
0.08958697993166756,0,6.6000000000000005
0.08958697993166756,1,6.7000000000000002
0.08958697993166756,0,6.8000000000000007
0.08958697993166756,0,6.9000000000000004
0.08958697993166756,0,7.0
0.08958697993166756,0,7.1000000000000005
0.08958697993166756,0,7.2000000000000002
0.08958697993166756,0,7.3000000000000007
0.08958697993166756,0,7.4000000000000004
0.08958697993166756,0,7.5
0.08958697993166756,0,7.6000000000000005
0.08958697993166756,0,7.7000000000000002
0.08958697993166756,1,7.8000000000000007
0.08958697993166756,0,7.9000000000000004
0.11416397553136032,0,0.0
0.11416397553136032,1,0.10000000000000001
0.11416397553136032,0,0.20000000000000001
0.11416397553136032,0,0.30000000000000004
0.11416397553136032,0,0.40000000000000002
0.11416397553136032,0,0.5
0.11416397553136032,0,0.60000000000000009
0.11416397553136032,0,0.70000000000000007
0.11416397553136032,0,0.80000000000000004
0.11416397553136032,0,0.90000000000000002
0.11416397553136032,0,1.0
0.11416397553136032,0,1.1000000000000001
0.11416397553136032,0,1.2000000000000002
0.11416397553136032,1,1.3
0.11416397553136032,0,1.4000000000000001
0.11416397553136032,0,1.5
0.11416397553136032,0,1.6000000000000001
0.11416397553136032,0,1.7000000000000002
0.11416397553136032,0,1.8
0.11416397553136032,0,1.9000000000000001
0.11416397553136032,0,2.0
0.11416397553136032,0,2.1000000000000001
0.11416397553136032,0,2.2000000000000002
0.11416397553136032,0,2.3000000000000003
0.11416397553136032,0,2.4000000000000004
0.11416397553136032,0,2.5
0.11416397553136032,0,2.6000000000000001
0.11416397553136032,0,2.7000000000000002
0.11416397553136032,0,2.8000000000000003
0.11416397553136032,0,2.9000000000000004
0.11416397553136032,0,3.0
0.11416397553136032,0,3.1000000000000001
0.11416397553136032,0,3.2000000000000002
0.11416397553136032,0,3.3000000000000003
0.11416397553136032,0,3.4000000000000004
0.11416397553136032,0,3.5
0.11416397553136032,0,3.6000000000000001
0.11416397553136032,0,3.7000000000000002
0.11416397553136032,0,3.8000000000000003
0.11416397553136032,0,3.9000000000000004
0.11416397553136032,0,4.0
0.11416397553136032,0,4.1000000000000005
0.11416397553136032,0,4.2000000000000002
0.11416397553136032,0,4.2999999999999998
0.11416397553136032,0,4.4000000000000004
0.11416397553136032,0,4.5
0.11416397553136032,0,4.6000000000000005
0.11416397553136032,1,4.7000000000000002
0.11416397553136032,0,4.8000000000000007
0.11416397553136032,0,4.9000000000000004
0.11416397553136032,0,5.0
0.11416397553136032,0,5.1000000000000005
0.11416397553136032,0,5.2000000000000002
0.11416397553136032,0,5.3000000000000007
0.11416397553136032,0,5.4000000000000004
0.11416397553136032,0,5.5
0.11416397553136032,0,5.6000000000000005
0.11416397553136032,1,5.7000000000000002
0.11416397553136032,1,5.8000000000000007
0.11416397553136032,0,5.9000000000000004
0.11416397553136032,0,6.0
0.11416397553136032,0,6.1000000000000005
0.11416397553136032,0,6.2000000000000002
0.11416397553136032,0,6.3000000000000007
0.11416397553136032,0,6.4000000000000004
0.11416397553136032,0,6.5
0.11416397553136032,0,6.6000000000000005
0.11416397553136032,1,6.7000000000000002
0.11416397553136032,0,6.8000000000000007
0.11416397553136032,0,6.9000000000000004
0.11416397553136032,0,7.0
0.11416397553136032,0,7.1000000000000005
0.11416397553136032,0,7.2000000000000002
0.11416397553136032,0,7.3000000000000007
0.11416397553136032,1,7.4000000000000004
0.11416397553136032,0,7.5
0.11416397553136032,0,7.6000000000000005
0.11416397553136032,0,7.7000000000000002
0.11416397553136032,1,7.8000000000000007
0.11416397553136032,0,7.9000000000000004
0.12689901406779494,0,0.0
0.12689901406779494,1,0.10000000000000001
0.12689901406779494,0,0.20000000000000001
0.12689901406779494,0,0.30000000000000004
0.12689901406779494,0,0.40000000000000002
0.12689901406779494,0,0.5
0.12689901406779494,0,0.60000000000000009
0.12689901406779494,0,0.70000000000000007
0.12689901406779494,0,0.80000000000000004
0.12689901406779494,0,0.90000000000000002
0.12689901406779494,0,1.0
0.12689901406779494,0,1.1000000000000001
0.12689901406779494,0,1.2000000000000002
0.12689901406779494,1,1.3
0.12689901406779494,0,1.4000000000000001
0.12689901406779494,0,1.5
0.12689901406779494,0,1.6000000000000001
0.12689901406779494,0,1.7000000000000002
0.12689901406779494,0,1.8
0.12689901406779494,0,1.9000000000000001
0.12689901406779494,0,2.0
0.12689901406779494,0,2.1000000000000001
0.12689901406779494,0,2.2000000000000002
0.12689901406779494,0,2.3000000000000003
0.12689901406779494,0,2.4000000000000004
0.12689901406779494,0,2.5
0.12689901406779494,0,2.6000000000000001
0.12689901406779494,0,2.7000000000000002
0.12689901406779494,0,2.8000000000000003
0.12689901406779494,0,2.9000000000000004
0.12689901406779494,1,3.0
0.12689901406779494,0,3.1000000000000001
0.12689901406779494,0,3.2000000000000002
0.12689901406779494,0,3.3000000000000003
0.12689901406779494,0,3.4000000000000004
0.12689901406779494,0,3.5
0.12689901406779494,0,3.6000000000000001
0.12689901406779494,0,3.7000000000000002
0.12689901406779494,0,3.8000000000000003
0.12689901406779494,0,3.9000000000000004
0.12689901406779494,0,4.0
0.12689901406779494,0,4.1000000000000005
0.12689901406779494,0,4.2000000000000002
0.12689901406779494,0,4.2999999999999998
0.12689901406779494,0,4.4000000000000004
0.12689901406779494,0,4.5
0.12689901406779494,1,4.6000000000000005
0.12689901406779494,1,4.7000000000000002
0.12689901406779494,0,4.8000000000000007
0.12689901406779494,0,4.9000000000000004
0.12689901406779494,0,5.0
0.12689901406779494,0,5.1000000000000005
0.12689901406779494,0,5.2000000000000002
0.12689901406779494,0,5.3000000000000007
0.12689901406779494,0,5.4000000000000004
0.12689901406779494,0,5.5
0.12689901406779494,0,5.6000000000000005
0.12689901406779494,1,5.7000000000000002
0.12689901406779494,1,5.8000000000000007
0.12689901406779494,0,5.9000000000000004
0.12689901406779494,0,6.0
0.12689901406779494,0,6.1000000000000005
0.12689901406779494,0,6.2000000000000002
0.12689901406779494,0,6.3000000000000007
0.12689901406779494,0,6.4000000000000004
0.12689901406779494,0,6.5
0.12689901406779494,0,6.6000000000000005
0.12689901406779494,1,6.7000000000000002
0.12689901406779494,0,6.8000000000000007
0.12689901406779494,0,6.9000000000000004
0.12689901406779494,0,7.0
0.12689901406779494,0,7.1000000000000005
0.12689901406779494,0,7.2000000000000002
0.12689901406779494,0,7.3000000000000007
0.12689901406779494,1,7.4000000000000004
0.12689901406779494,0,7.5
0.12689901406779494,0,7.6000000000000005
0.12689901406779494,0,7.7000000000000002
0.12689901406779494,1,7.8000000000000007
0.12689901406779494,0,7.9000000000000004
0.14809024913400412,0,0.0
0.14809024913400412,1,0.10000000000000001
0.14809024913400412,0,0.20000000000000001
0.14809024913400412,0,0.30000000000000004
0.14809024913400412,0,0.40000000000000002
0.14809024913400412,0,0.5
0.14809024913400412,0,0.60000000000000009
0.14809024913400412,0,0.70000000000000007
0.14809024913400412,0,0.80000000000000004
0.14809024913400412,0,0.90000000000000002
0.14809024913400412,0,1.0
0.14809024913400412,0,1.1000000000000001
0.14809024913400412,0,1.2000000000000002
0.14809024913400412,1,1.3
0.14809024913400412,0,1.4000000000000001
0.14809024913400412,0,1.5
0.14809024913400412,0,1.6000000000000001
0.14809024913400412,0,1.7000000000000002
0.14809024913400412,0,1.8
0.14809024913400412,1,1.9000000000000001
0.14809024913400412,0,2.0
0.14809024913400412,0,2.1000000000000001
0.14809024913400412,0,2.2000000000000002
0.14809024913400412,0,2.3000000000000003
0.14809024913400412,0,2.4000000000000004
0.14809024913400412,0,2.5
0.14809024913400412,0,2.6000000000000001
0.14809024913400412,0,2.7000000000000002
0.14809024913400412,0,2.8000000000000003
0.14809024913400412,0,2.9000000000000004
0.14809024913400412,1,3.0
0.14809024913400412,0,3.1000000000000001
0.14809024913400412,0,3.2000000000000002
0.14809024913400412,0,3.3000000000000003
0.14809024913400412,0,3.4000000000000004
0.14809024913400412,1,3.5
0.14809024913400412,0,3.6000000000000001
0.14809024913400412,0,3.7000000000000002
0.14809024913400412,0,3.8000000000000003
0.14809024913400412,0,3.9000000000000004
0.14809024913400412,0,4.0
0.14809024913400412,0,4.1000000000000005
0.14809024913400412,0,4.2000000000000002
0.14809024913400412,0,4.2999999999999998
0.14809024913400412,0,4.4000000000000004
0.14809024913400412,0,4.5
0.14809024913400412,1,4.6000000000000005
0.14809024913400412,1,4.7000000000000002
0.14809024913400412,0,4.8000000000000007
0.14809024913400412,0,4.9000000000000004
0.14809024913400412,0,5.0
0.14809024913400412,0,5.1000000000000005
0.14809024913400412,0,5.2000000000000002
0.14809024913400412,0,5.3000000000000007
0.14809024913400412,0,5.4000000000000004
0.14809024913400412,0,5.5
0.14809024913400412,0,5.6000000000000005
0.14809024913400412,1,5.7000000000000002
0.14809024913400412,1,5.8000000000000007
0.14809024913400412,0,5.9000000000000004
0.14809024913400412,0,6.0
0.14809024913400412,0,6.1000000000000005
0.14809024913400412,0,6.2000000000000002
0.14809024913400412,0,6.3000000000000007
0.14809024913400412,0,6.4000000000000004
0.14809024913400412,0,6.5
0.14809024913400412,0,6.6000000000000005
0.14809024913400412,1,6.7000000000000002
0.14809024913400412,0,6.8000000000000007
0.14809024913400412,0,6.9000000000000004
0.14809024913400412,0,7.0
0.14809024913400412,0,7.1000000000000005
0.14809024913400412,0,7.2000000000000002
0.14809024913400412,0,7.3000000000000007
0.14809024913400412,1,7.4000000000000004
0.14809024913400412,0,7.5
0.14809024913400412,0,7.6000000000000005
0.14809024913400412,0,7.7000000000000002
0.14809024913400412,1,7.8000000000000007
0.14809024913400412,0,7.9000000000000004
0.1511238689181997,0,0.0
0.1511238689181997,1,0.10000000000000001
0.1511238689181997,0,0.20000000000000001
0.1511238689181997,0,0.30000000000000004
0.1511238689181997,0,0.40000000000000002
0.1511238689181997,0,0.5
0.1511238689181997,0,0.60000000000000009
0.1511238689181997,0,0.70000000000000007
0.1511238689181997,0,0.80000000000000004
0.1511238689181997,1,0.90000000000000002
0.1511238689181997,0,1.0
0.1511238689181997,0,1.1000000000000001
0.1511238689181997,0,1.2000000000000002
0.1511238689181997,1,1.3
0.1511238689181997,0,1.4000000000000001
0.1511238689181997,0,1.5
0.1511238689181997,0,1.6000000000000001
0.1511238689181997,0,1.7000000000000002
0.1511238689181997,0,1.8
0.1511238689181997,1,1.9000000000000001
0.1511238689181997,0,2.0
0.1511238689181997,0,2.1000000000000001
0.1511238689181997,0,2.2000000000000002
0.1511238689181997,0,2.3000000000000003
0.1511238689181997,0,2.4000000000000004
0.1511238689181997,0,2.5
0.1511238689181997,0,2.6000000000000001
0.1511238689181997,0,2.7000000000000002
0.1511238689181997,0,2.8000000000000003
0.1511238689181997,0,2.9000000000000004
0.1511238689181997,1,3.0
0.1511238689181997,0,3.1000000000000001
0.1511238689181997,0,3.2000000000000002
0.1511238689181997,0,3.3000000000000003
0.1511238689181997,0,3.4000000000000004
0.1511238689181997,1,3.5
0.1511238689181997,0,3.6000000000000001
0.1511238689181997,0,3.7000000000000002
0.1511238689181997,0,3.8000000000000003
0.1511238689181997,0,3.9000000000000004
0.1511238689181997,0,4.0
0.1511238689181997,0,4.1000000000000005
0.1511238689181997,0,4.2000000000000002
0.1511238689181997,0,4.2999999999999998
0.1511238689181997,0,4.4000000000000004
0.1511238689181997,0,4.5
0.1511238689181997,1,4.6000000000000005
0.1511238689181997,1,4.7000000000000002
0.1511238689181997,0,4.8000000000000007
0.1511238689181997,0,4.9000000000000004
0.1511238689181997,0,5.0
0.1511238689181997,0,5.1000000000000005
0.1511238689181997,0,5.2000000000000002
0.1511238689181997,0,5.3000000000000007
0.1511238689181997,1,5.4000000000000004
0.1511238689181997,0,5.5
0.1511238689181997,0,5.6000000000000005
0.1511238689181997,1,5.7000000000000002
0.1511238689181997,1,5.8000000000000007
0.1511238689181997,0,5.9000000000000004
0.1511238689181997,0,6.0
0.1511238689181997,0,6.1000000000000005
0.1511238689181997,0,6.2000000000000002
0.1511238689181997,0,6.3000000000000007
0.1511238689181997,0,6.4000000000000004
0.1511238689181997,0,6.5
0.1511238689181997,0,6.6000000000000005
0.1511238689181997,1,6.7000000000000002
0.1511238689181997,0,6.8000000000000007
0.1511238689181997,0,6.9000000000000004
0.1511238689181997,0,7.0
0.1511238689181997,0,7.1000000000000005
0.1511238689181997,0,7.2000000000000002
0.1511238689181997,0,7.3000000000000007
0.1511238689181997,1,7.4000000000000004
0.1511238689181997,0,7.5
0.1511238689181997,0,7.6000000000000005
0.1511238689181997,0,7.7000000000000002
0.1511238689181997,1,7.8000000000000007
0.1511238689181997,0,7.9000000000000004
0.15742691271958062,0,0.0
0.15742691271958062,1,0.10000000000000001
0.15742691271958062,0,0.20000000000000001
0.15742691271958062,0,0.30000000000000004
0.15742691271958062,0,0.40000000000000002
0.15742691271958062,0,0.5
0.15742691271958062,0,0.60000000000000009
0.15742691271958062,0,0.70000000000000007
0.15742691271958062,0,0.80000000000000004
0.15742691271958062,1,0.90000000000000002
0.15742691271958062,0,1.0
0.15742691271958062,0,1.1000000000000001
0.15742691271958062,0,1.2000000000000002
0.15742691271958062,1,1.3
0.15742691271958062,0,1.4000000000000001
0.15742691271958062,0,1.5
0.15742691271958062,0,1.6000000000000001
0.15742691271958062,0,1.7000000000000002
0.15742691271958062,0,1.8
0.15742691271958062,1,1.9000000000000001
0.15742691271958062,0,2.0
0.15742691271958062,0,2.1000000000000001
0.15742691271958062,0,2.2000000000000002
0.15742691271958062,0,2.3000000000000003
0.15742691271958062,0,2.4000000000000004
0.15742691271958062,0,2.5
0.15742691271958062,0,2.6000000000000001
0.15742691271958062,0,2.7000000000000002
0.15742691271958062,0,2.8000000000000003
0.15742691271958062,0,2.9000000000000004
0.15742691271958062,1,3.0
0.15742691271958062,0,3.1000000000000001
0.15742691271958062,0,3.2000000000000002
0.15742691271958062,0,3.3000000000000003
0.15742691271958062,1,3.4000000000000004
0.15742691271958062,1,3.5
0.15742691271958062,0,3.6000000000000001
0.15742691271958062,0,3.7000000000000002
0.15742691271958062,0,3.8000000000000003
0.15742691271958062,0,3.9000000000000004
0.15742691271958062,0,4.0
0.15742691271958062,0,4.1000000000000005
0.15742691271958062,0,4.2000000000000002
0.15742691271958062,0,4.2999999999999998
0.15742691271958062,0,4.4000000000000004
0.15742691271958062,0,4.5
0.15742691271958062,1,4.6000000000000005
0.15742691271958062,1,4.7000000000000002
0.15742691271958062,0,4.8000000000000007
0.15742691271958062,0,4.9000000000000004
0.15742691271958062,0,5.0
0.15742691271958062,0,5.1000000000000005
0.15742691271958062,0,5.2000000000000002
0.15742691271958062,0,5.3000000000000007
0.15742691271958062,1,5.4000000000000004
0.15742691271958062,0,5.5
0.15742691271958062,0,5.6000000000000005
0.15742691271958062,1,5.7000000000000002
0.15742691271958062,1,5.8000000000000007
0.15742691271958062,0,5.9000000000000004
0.15742691271958062,0,6.0
0.15742691271958062,0,6.1000000000000005
0.15742691271958062,0,6.2000000000000002
0.15742691271958062,0,6.3000000000000007
0.15742691271958062,0,6.4000000000000004
0.15742691271958062,1,6.5
0.15742691271958062,0,6.6000000000000005
0.15742691271958062,1,6.7000000000000002
0.15742691271958062,0,6.8000000000000007
0.15742691271958062,0,6.9000000000000004
0.15742691271958062,0,7.0
0.15742691271958062,0,7.1000000000000005
0.15742691271958062,0,7.2000000000000002
0.15742691271958062,0,7.3000000000000007
0.15742691271958062,1,7.4000000000000004
0.15742691271958062,0,7.5
0.15742691271958062,0,7.6000000000000005
0.15742691271958062,0,7.7000000000000002
0.15742691271958062,1,7.8000000000000007
0.15742691271958062,0,7.9000000000000004
0.2156379791553869,0,0.0
0.2156379791553869,1,0.10000000000000001
0.2156379791553869,0,0.20000000000000001
0.2156379791553869,0,0.30000000000000004
0.2156379791553869,0,0.40000000000000002
0.2156379791553869,0,0.5
0.2156379791553869,0,0.60000000000000009
0.2156379791553869,0,0.70000000000000007
0.2156379791553869,0,0.80000000000000004
0.2156379791553869,1,0.90000000000000002
0.2156379791553869,0,1.0
0.2156379791553869,0,1.1000000000000001
0.2156379791553869,0,1.2000000000000002
0.2156379791553869,1,1.3
0.2156379791553869,0,1.4000000000000001
0.2156379791553869,0,1.5
0.2156379791553869,0,1.6000000000000001
0.2156379791553869,0,1.7000000000000002
0.2156379791553869,0,1.8
0.2156379791553869,1,1.9000000000000001
0.2156379791553869,0,2.0
0.2156379791553869,0,2.1000000000000001
0.2156379791553869,0,2.2000000000000002
0.2156379791553869,0,2.3000000000000003
0.2156379791553869,0,2.4000000000000004
0.2156379791553869,0,2.5
0.2156379791553869,0,2.6000000000000001
0.2156379791553869,0,2.7000000000000002
0.2156379791553869,0,2.8000000000000003
0.2156379791553869,0,2.9000000000000004
0.2156379791553869,1,3.0
0.2156379791553869,0,3.1000000000000001
0.2156379791553869,0,3.2000000000000002
0.2156379791553869,0,3.3000000000000003
0.2156379791553869,1,3.4000000000000004
0.2156379791553869,1,3.5
0.2156379791553869,0,3.6000000000000001
0.2156379791553869,0,3.7000000000000002
0.2156379791553869,0,3.8000000000000003
0.2156379791553869,0,3.9000000000000004
0.2156379791553869,0,4.0
0.2156379791553869,0,4.1000000000000005
0.2156379791553869,1,4.2000000000000002
0.2156379791553869,0,4.2999999999999998
0.2156379791553869,0,4.4000000000000004
0.2156379791553869,0,4.5
0.2156379791553869,1,4.6000000000000005
0.2156379791553869,1,4.7000000000000002
0.2156379791553869,0,4.8000000000000007
0.2156379791553869,0,4.9000000000000004
0.2156379791553869,0,5.0
0.2156379791553869,0,5.1000000000000005
0.2156379791553869,0,5.2000000000000002
0.2156379791553869,1,5.3000000000000007
0.2156379791553869,1,5.4000000000000004
0.2156379791553869,0,5.5
0.2156379791553869,0,5.6000000000000005
0.2156379791553869,1,5.7000000000000002
0.2156379791553869,1,5.8000000000000007
0.2156379791553869,0,5.9000000000000004
0.2156379791553869,0,6.0
0.2156379791553869,0,6.1000000000000005
0.2156379791553869,0,6.2000000000000002
0.2156379791553869,0,6.3000000000000007
0.2156379791553869,0,6.4000000000000004
0.2156379791553869,1,6.5
0.2156379791553869,0,6.6000000000000005
0.2156379791553869,1,6.7000000000000002
0.2156379791553869,0,6.8000000000000007
0.2156379791553869,0,6.9000000000000004
0.2156379791553869,0,7.0
0.2156379791553869,0,7.1000000000000005
0.2156379791553869,0,7.2000000000000002
0.2156379791553869,0,7.3000000000000007
0.2156379791553869,1,7.4000000000000004
0.2156379791553869,0,7.5
0.2156379791553869,0,7.6000000000000005
0.2156379791553869,0,7.7000000000000002
0.2156379791553869,1,7.8000000000000007
0.2156379791553869,0,7.9000000000000004
0.2852278097698625,0,0.0
0.2852278097698625,1,0.10000000000000001
0.2852278097698625,0,0.20000000000000001
0.2852278097698625,0,0.30000000000000004
0.2852278097698625,0,0.40000000000000002
0.2852278097698625,0,0.5
0.2852278097698625,0,0.60000000000000009
0.2852278097698625,0,0.70000000000000007
0.2852278097698625,0,0.80000000000000004
0.2852278097698625,1,0.90000000000000002
0.2852278097698625,0,1.0
0.2852278097698625,0,1.1000000000000001
0.2852278097698625,0,1.2000000000000002
0.2852278097698625,1,1.3
0.2852278097698625,0,1.4000000000000001
0.2852278097698625,0,1.5
0.2852278097698625,0,1.6000000000000001
0.2852278097698625,0,1.7000000000000002
0.2852278097698625,0,1.8
0.2852278097698625,1,1.9000000000000001
0.2852278097698625,0,2.0
