t,degree,freq
0.0030137066332966,0,98
0.0030137066332966,1,2
0.05034440989803235,0,96
0.05034440989803235,1,4
0.06850651242226442,0,94
0.06850651242226442,1,6
0.08106063179658117,0,92
0.08106063179658117,1,8
0.1134613570057936,0,90
0.1134613570057936,1,10
0.15590203879648387,0,88
0.15590203879648387,1,12
0.17372298887283413,0,86
0.17372298887283413,1,14
0.20218448833217745,0,84
0.20218448833217745,1,16
0.20418838791166505,0,82
0.20418838791166505,1,18
0.2521830716529644,0,80
0.2521830716529644,1,20
0.259791145259247,0,78
0.259791145259247,1,22
0.33035244316350626,0,77
0.33035244316350626,1,22
0.33035244316350626,2,1
0.3506049750392239,0,75
0.3506049750392239,1,24
0.3506049750392239,2,1
0.36710870739413043,0,73
0.36710870739413043,1,26
0.36710870739413043,2,1
0.38336476582570467,0,72
0.38336476582570467,1,26
0.38336476582570467,2,2
0.440315627298535,0,70
0.440315627298535,1,28
0.440315627298535,2,2
0.4459012222057575,0,68
0.4459012222057575,1,30
0.4459012222057575,2,2
0.4720563692420221,0,67
0.4720563692420221,1,30
0.4720563692420221,2,3
0.5472928327011424,0,65
0.5472928327011424,1,32
0.5472928327011424,2,3
0.5679714139647848,0,64
0.5679714139647848,1,32
0.5679714139647848,2,4
0.5691140610234591,0,63
0.5691140610234591,1,32
0.5691140610234591,2,5
0.5692846970550766,0,62
0.5692846970550766,1,32
0.5692846970550766,2,6
0.6090421897720935,0,60
0.6090421897720935,1,34
0.6090421897720935,2,6
0.6407583759130073,0,58
0.6407583759130073,1,36
0.6407583759130073,2,6
0.7058419762996274,0,57
0.7058419762996274,1,36
0.7058419762996274,2,7
0.7180039787178022,0,56
0.7180039787178022,1,36
0.7180039787178022,2,8
0.726166900350599,0,55
0.726166900350599,1,37
0.726166900350599,2,7
0.726166900350599,3,1
0.7312380646092538,0,54
0.7312380646092538,1,37
0.7312380646092538,2,8
0.7312380646092538,3,1
0.7604289554464325,0,53
0.7604289554464325,1,37
0.7604289554464325,2,9
0.7604289554464325,3,1
0.7866458652456367,0,51
0.7866458652456367,1,39
0.7866458652456367,2,9
0.7866458652456367,3,1
0.8105814351559932,0,50
0.8105814351559932,1,39
0.8105814351559932,2,10
0.8105814351559932,3,1
0.8321604668506997,0,49
0.8321604668506997,1,39
0.8321604668506997,2,11
0.8321604668506997,3,1
0.8349508352121464,0,48
0.8349508352121464,1,39
0.8349508352121464,2,12
0.8349508352121464,3,1
0.8415541418403644,0,47
0.8415541418403644,1,39
0.8415541418403644,2,13
0.8415541418403644,3,1
0.8528291249118812,0,46
0.8528291249118812,1,39
0.8528291249118812,2,14
0.8528291249118812,3,1
0.8557244654684213,0,44
0.8557244654684213,1,41
0.8557244654684213,2,14
0.8557244654684213,3,1
0.8561352384544562,0,42
0.8561352384544562,1,43
0.8561352384544562,2,14
0.8561352384544562,3,1
0.8819246254409017,0,40
0.8819246254409017,1,45
0.8819246254409017,2,14
0.8819246254409017,3,1
0.8827667173937521,0,38
0.8827667173937521,1,47
0.8827667173937521,2,14
0.8827667173937521,3,1
0.8831977108938894,0,37
0.8831977108938894,1,47
0.8831977108938894,2,15
0.8831977108938894,3,1
0.8977362588072539,0,35
0.8977362588072539,1,49
0.8977362588072539,2,15
0.8977362588072539,3,1
0.9129278566019017,0,34
0.9129278566019017,1,49
0.9129278566019017,2,16
0.9129278566019017,3,1
0.9514485654874595,0,33
0.9514485654874595,1,49
0.9514485654874595,2,17
0.9514485654874595,3,1
0.9673486762788295,0,32
0.9673486762788295,1,49
0.9673486762788295,2,18
0.9673486762788295,3,1
1.021135230886381,0,30
1.021135230886381,1,51
1.021135230886381,2,18
1.021135230886381,3,1
1.0341392462371974,0,30
1.0341392462371974,1,49
1.0341392462371974,2,20
1.0341392462371974,3,1
1.0421981071763575,0,28
1.0421981071763575,1,51
1.0421981071763575,2,20
1.0421981071763575,3,1
1.0440532742871358,0,28
1.0440532742871358,1,49
1.0440532742871358,2,22
1.0440532742871358,3,1
1.089249954138981,0,28
1.089249954138981,1,49
1.089249954138981,2,22
1.089249954138981,3,1
1.1014338279474059,0,27
1.1014338279474059,1,49
1.1014338279474059,2,23
1.1014338279474059,3,1
1.126779921758667,0,25
1.126779921758667,1,51
1.126779921758667,2,23
1.126779921758667,3,1
1.131818934868245,0,24
1.131818934868245,1,51
1.131818934868245,2,24
1.131818934868245,3,1
1.1320151995360734,0,24
1.1320151995360734,1,51
1.1320151995360734,2,24
1.1320151995360734,3,1
1.2520257348481985,0,22
1.2520257348481985,1,53
1.2520257348481985,2,24
1.2520257348481985,3,1
1.277214973340638,0,21
1.277214973340638,1,53
1.277214973340638,2,25
1.277214973340638,3,1
1.3205162580202388,0,20
1.3205162580202388,1,53
1.3205162580202388,2,26
1.3205162580202388,3,1
1.321574315739308,0,20
1.321574315739308,1,52
1.321574315739308,2,26
1.321574315739308,3,2
1.3498196558344258,0,19
1.3498196558344258,1,52
1.3498196558344258,2,27
1.3498196558344258,3,2
1.3674608867206126,0,18
1.3674608867206126,1,52
1.3674608867206126,2,28
1.3674608867206126,3,2
1.369402860252811,0,16
1.369402860252811,1,54
1.369402860252811,2,28
1.369402860252811,3,2
1.409140198246679,0,16
1.409140198246679,1,52
1.409140198246679,2,30
1.409140198246679,3,2
1.460474710461086,0,15
1.460474710461086,1,52
1.460474710461086,2,31
1.460474710461086,3,2
1.5016765091712683,0,15
1.5016765091712683,1,50
1.5016765091712683,2,33
1.5016765091712683,3,2
1.5066303432270756,0,15
1.5066303432270756,1,50
1.5066303432270756,2,33
1.5066303432270756,3,2
1.5305722569460862,0,14
1.5305722569460862,1,51
1.5305722569460862,2,32
1.5305722569460862,3,3
1.6047414060349787,0,14
1.6047414060349787,1,49
1.6047414060349787,2,34
1.6047414060349787,3,3
1.6604620265679928,0,14
1.6604620265679928,1,47
1.6604620265679928,2,36
1.6604620265679928,3,3
1.6627082922601903,0,12
1.6627082922601903,1,49
1.6627082922601903,2,36
1.6627082922601903,3,3
1.6705332853377854,0,12
1.6705332853377854,1,47
1.6705332853377854,2,38
1.6705332853377854,3,3
1.681379704490091,0,12
1.681379704490091,1,45
1.681379704490091,2,40
1.681379704490091,3,3
1.8187381251494559,0,11
1.8187381251494559,1,46
1.8187381251494559,2,39
1.8187381251494559,3,4
1.8471422453097444,0,11
1.8471422453097444,1,44
1.8471422453097444,2,41
1.8471422453097444,3,4
1.8986586609350697,0,12
1.8986586609350697,1,44
1.8986586609350697,2,40
1.8986586609350697,3,4
2.0482834054019636,0,12
2.0482834054019636,1,43
2.0482834054019636,2,40
2.0482834054019636,3,5
2.0811672204504608,0,12
2.0811672204504608,1,43
2.0811672204504608,2,40
2.0811672204504608,3,3
2.0811672204504608,4,2
2.276486748486982,0,11
2.276486748486982,1,43
2.276486748486982,2,41
2.276486748486982,3,3
2.276486748486982,4,2
2.281101667491724,0,11
2.281101667491724,1,41
2.281101667491724,2,43
2.281101667491724,3,3
2.281101667491724,4,2
2.3152672539754784,0,10
2.3152672539754784,1,41
2.3152672539754784,2,44
2.3152672539754784,3,3
2.3152672539754784,4,2
2.468570650754823,0,10
2.468570650754823,1,41
2.468570650754823,2,44
2.468570650754823,3,3
2.468570650754823,4,2
2.4901300918355043,0,11
2.4901300918355043,1,41
2.4901300918355043,2,43
2.4901300918355043,3,3
2.4901300918355043,4,2
2.5222129969973834,0,10
2.5222129969973834,1,42
2.5222129969973834,2,42
2.5222129969973834,3,4
2.5222129969973834,4,2
2.5813768841395426,0,10
2.5813768841395426,1,42
2.5813768841395426,2,42
2.5813768841395426,3,4
2.5813768841395426,4,2
2.599610379894182,0,8
2.599610379894182,1,44
2.599610379894182,2,42
2.599610379894182,3,4
2.599610379894182,4,2
2.610209557737691,0,8
2.610209557737691,1,45
2.610209557737691,2,41
2.610209557737691,3,5
2.610209557737691,4,1
2.6451996837942904,0,8
2.6451996837942904,1,44
