t,degree,freq
0.02488046725189323,0,78
0.02488046725189323,1,2
0.04658458011015577,0,76
0.04658458011015577,1,4
0.08958697993166756,0,74
0.08958697993166756,1,6
0.11416397553136032,0,72
0.11416397553136032,1,8
0.12689901406779494,0,70
0.12689901406779494,1,10
0.14809024913400412,0,68
0.14809024913400412,1,12
0.1511238689181997,0,66
0.1511238689181997,1,14
0.15742691271958062,0,64
0.15742691271958062,1,16
0.2156379791553869,0,62
0.2156379791553869,1,18
0.2852278097698625,0,60
0.2852278097698625,1,20
0.2880385003515959,0,58
0.2880385003515959,1,22
0.3237413376911368,0,56
0.3237413376911368,1,24
0.3444863135524034,0,54
0.3444863135524034,1,26
0.45367659142732936,0,52
0.45367659142732936,1,28
0.48404773817339186,0,50
0.48404773817339186,1,30
0.514612894130689,0,48
0.514612894130689,1,32
0.5182542426468536,0,46
0.5182542426468536,1,34
0.5333042978425128,0,44
0.5333042978425128,1,36
0.6779713071436217,0,42
0.6779713071436217,1,38
0.7503192462001834,0,41
0.7503192462001834,1,38
0.7503192462001834,2,1
0.7901009457420346,0,43
0.7901009457420346,1,36
0.7901009457420346,2,1
0.879202800945522,0,41
0.879202800945522,1,38
0.879202800945522,2,1
0.9056243345139837,0,39
0.9056243345139837,1,40
0.9056243345139837,2,1
0.9235708726787673,0,38
0.9235708726787673,1,40
0.9235708726787673,2,2
0.9243599027235275,0,37
0.9243599027235275,1,40
0.9243599027235275,2,3
0.9649474960869343,0,36
0.9649474960869343,1,40
0.9649474960869343,2,4
1.045770523677313,0,35
1.045770523677313,1,40
1.045770523677313,2,5
1.0707316305799368,0,33
1.0707316305799368,1,42
1.0707316305799368,2,5
1.083220579327202,0,31
1.083220579327202,1,44
1.083220579327202,2,5
1.1097742107567763,0,33
1.1097742107567763,1,42
1.1097742107567763,2,5
1.1456269128685541,0,31
1.1456269128685541,1,44
1.1456269128685541,2,5
1.2713014690596176,0,29
1.2713014690596176,1,46
1.2713014690596176,2,5
1.2840556023327208,0,27
1.2840556023327208,1,48
1.2840556023327208,2,5
1.286100895966514,0,25
1.286100895966514,1,50
1.286100895966514,2,5
1.3067386341225427,0,23
1.3067386341225427,1,52
1.3067386341225427,2,5
1.355831392579521,0,21
1.355831392579521,1,54
1.355831392579521,2,5
1.404689830197929,0,19
1.404689830197929,1,56
1.404689830197929,2,5
1.415868672540962,0,17
1.415868672540962,1,58
1.415868672540962,2,5
1.442616302654558,0,15
1.442616302654558,1,60
1.442616302654558,2,5
1.482918930582598,0,17
1.482918930582598,1,58
1.482918930582598,2,5
1.5019881760175298,0,15
1.5019881760175298,1,60
1.5019881760175298,2,5
1.5819524723255514,0,13
1.5819524723255514,1,62
1.5819524723255514,2,5
1.612109064003888,0,12
1.612109064003888,1,62
1.612109064003888,2,6
1.700793278244719,0,11
1.700793278244719,1,62
1.700793278244719,2,7
1.7895895247069518,0,13
1.7895895247069518,1,60
1.7895895247069518,2,7
1.7975706829204292,0,12
1.7975706829204292,1,60
1.7975706829204292,2,8
1.8001513936207625,0,11
1.8001513936207625,1,60
1.8001513936207625,2,9
1.946675110966588,0,12
1.946675110966588,1,60
1.946675110966588,2,8
2.065849342706578,0,10
2.065849342706578,1,62
2.065849342706578,2,8
2.0853380833755084,0,9
2.0853380833755084,1,62
2.0853380833755084,2,9
2.1130470725049197,0,9
2.1130470725049197,1,60
2.1130470725049197,2,11
2.114684132761767,0,8
2.114684132761767,1,60
2.114684132761767,2,12
2.169283662293495,0,7
2.169283662293495,1,60
2.169283662293495,2,13
2.218707605040916,0,5
2.218707605040916,1,62
2.218707605040916,2,13
2.452043129289534,0,6
2.452043129289534,1,62
2.452043129289534,2,12
2.7338944805786443,0,6
2.7338944805786443,1,60
2.7338944805786443,2,14
2.7380500249725657,0,5
2.7380500249725657,1,60
2.7380500249725657,2,15
2.826184500440412,0,5
2.826184500440412,1,58
2.826184500440412,2,17
3.190978211596248,0,7
3.190978211596248,1,56
3.190978211596248,2,17
3.3107649179991343,0,7
3.3107649179991343,1,58
3.3107649179991343,2,15
3.6000615465416304,0,7
3.6000615465416304,1,56
3.6000615465416304,2,17
3.6850800151886625,0,6
3.6850800151886625,1,56
3.6850800151886625,2,18
3.8220722243213725,0,5
3.8220722243213725,1,56
3.8220722243213725,2,19
4.07936827914409,0,4
4.07936827914409,1,56
4.07936827914409,2,20
4.340829760604986,0,4
4.340829760604986,1,58
4.340829760604986,2,18
4.4615478961584385,0,4
4.4615478961584385,1,56
4.4615478961584385,2,20
4.504577888500619,0,6
4.504577888500619,1,54
4.504577888500619,2,20
4.560084273688456,0,6
4.560084273688456,1,53
4.560084273688456,2,20
4.560084273688456,3,1
4.794173483579584,0,6
4.794173483579584,1,55
4.794173483579584,2,18
4.794173483579584,3,1
4.87837344693529,0,4
4.87837344693529,1,57
4.87837344693529,2,18
4.87837344693529,3,1
4.879922046811188,0,3
4.879922046811188,1,57
4.879922046811188,2,19
4.879922046811188,3,1
4.950138156118804,0,3
4.950138156118804,1,57
4.950138156118804,2,19
4.950138156118804,3,1
5.115759735584747,0,5
5.115759735584747,1,55
5.115759735584747,2,19
5.115759735584747,3,1
5.444823323308964,0,3
5.444823323308964,1,57
5.444823323308964,2,19
5.444823323308964,3,1
5.463736442954348,0,5
5.463736442954348,1,55
5.463736442954348,2,19
5.463736442954348,3,1
5.622018044768619,0,5
5.622018044768619,1,54
5.622018044768619,2,19
5.622018044768619,3,2
5.690627856093892,0,6
5.690627856093892,1,54
5.690627856093892,2,18
5.690627856093892,3,2
5.719168078096384,0,7
5.719168078096384,1,54
5.719168078096384,2,17
5.719168078096384,3,2
5.809757904309105,0,9
5.809757904309105,1,52
5.809757904309105,2,17
5.809757904309105,3,2
5.827329433362337,0,8
5.827329433362337,1,52
5.827329433362337,2,18
5.827329433362337,3,2
6.191329499620482,0,8
6.191329499620482,1,52
6.191329499620482,2,18
6.191329499620482,3,2
6.206340431182589,0,6
6.206340431182589,1,54
6.206340431182589,2,18
6.206340431182589,3,2
6.5294362605215195,0,5
6.5294362605215195,1,54
6.5294362605215195,2,19
6.5294362605215195,3,2
6.565368419674257,0,6
6.565368419674257,1,54
6.565368419674257,2,18
6.565368419674257,3,2
6.639652346626207,0,7
6.639652346626207,1,54
6.639652346626207,2,17
6.639652346626207,3,2
6.757707524914412,0,6
6.757707524914412,1,54
6.757707524914412,2,18
6.757707524914412,3,2
6.905956079303715,0,5
6.905956079303715,1,54
6.905956079303715,2,19
6.905956079303715,3,2
7.087742560795667,0,3
7.087742560795667,1,56
7.087742560795667,2,19
7.087742560795667,3,2
7.105715379693643,0,3
7.105715379693643,1,57
7.105715379693643,2,19
7.105715379693643,3,1
7.210764097837926,0,2
7.210764097837926,1,58
7.210764097837926,2,18
7.210764097837926,3,2
7.5828541697711955,0,1
7.5828541697711955,1,59
7.5828541697711955,2,17
7.5828541697711955,3,3
7.803297234210603,0,2
7.803297234210603,1,58
7.803297234210603,2,18
7.803297234210603,3,2
7.8191773686435715,0,2
7.8191773686435715,1,57
7.8191773686435715,2,18
7.8191773686435715,3,3
7.826251488385985,0,1
7.826251488385985,1,57
7.826251488385985,2,19
7.826251488385985,3,3
7.954977888727284,0,2
7.954977888727284,1,57
7.954977888727284,2,18
7.954977888727284,3,3
8.010415834664174,0,2
8.010415834664174,1,55
8.010415834664174,2,20
8.010415834664174,3,3
8.06929552768617,0,2
8.06929552768617,1,53
8.06929552768617,2,22
8.06929552768617,3,3
8.176825099613183,0,2
8.176825099613183,1,51
8.176825099613183,2,24
8.176825099613183,3,3
8.609287220371403,0,2
8.609287220371403,1,49
8.609287220371403,2,26
8.609287220371403,3,3
8.638847147423158,0,3
8.638847147423158,1,49
8.638847147423158,2,25
8.638847147423158,3,3
8.699908543914992,0,4
8.699908543914992,1,49
8.699908543914992,2,24
8.699908543914992,3,3
8.936032154026789,0,4
8.936032154026789,1,51
8.936032154026789,2,22
8.936032154026789,3,3
9.044934417000546,0,3
9.044934417000546,1,51
9.044934417000546,2,23
9.044934417000546,3,3
9.170138603403531,0,1
9.170138603403531,1,53
9.170138603403531,2,23
9.170138603403531,3,3
9.65468769200393,0,2
9.65468769200393,1,53
9.65468769200393,2,22
9.65468769200393,3,3
9.964518281568898,0,4
9.964518281568898,1,51
9.964518281568898,2,22
9.964518281568898,3,3
10.06015596982818,0,5
10.06015596982818,1,51
10.06015596982818,2,21
10.06015596982818,3,3
10.251517361531846,0,6
10.251517361531846,1,51
10.251517361531846,2,20
10.251517361531846,3,3
10.300334568651497,0,5
10.300334568651497,1,51
10.300334568651497,2,21
10.300334568651497,3,3
10.36570031607592,0,7
10.36570031607592,1,49
10.36570031607592,2,21
10.36570031607592,3,3
10.450872390214846,0,5
10.450872390214846,1,51
10.450872390214846,2,21
10.450872390214846,3,3
10.569920842588724,0,5
10.569920842588724,1,49
10.569920842588724,2,23
10.569920842588724,3,3
10.596573299340061,0,6
10.596573299340061,1,49
10.596573299340061,2,22
10.596573299340061,3,3
10.612328013829002,0,7
10.612328013829002,1,49
10.612328013829002,2,21
10.612328013829002,3,3
10.6426883546166,0,6
10.6426883546166,1,49
10.6426883546166,2,22
10.6426883546166,3,3
10.783518325329831,0,7
10.783518325329831,1,49
10.783518325329831,2,21
10.783518325329831,3,3
10.802420696144278,0,7
10.802420696144278,1,48
10.802420696144278,2,21
10.802420696144278,3,4
11.106960574197267,0,6
11.106960574197267,1,48
11.106960574197267,2,22
11.106960574197267,3,4
11.141233347423798,0,8
11.141233347423798,1,46
11.141233347423798,2,22
11.141233347423798,3,4
11.194084722791102,0,9
11.194084722791102,1,46
11.194084722791102,2,21
11.194084722791102,3,4
11.345276080248759,0,8
11.345276080248759,1,46
11.345276080248759,2,22
11.345276080248759,3,4
11.4304705437321,0,6
11.4304705437321,1,48
11.4304705437321,2,22
11.4304705437321,3,4
11.515394924520766,0,5
11.515394924520766,1,49
11.515394924520766,2,21
11.515394924520766,3,5
11.590075850792001,0,3
11.590075850792001,1,51
11.590075850792001,2,21
11.590075850792001,3,5
11.790166077369138,0,2
11.790166077369138,1,51
11.790166077369138,2,22
11.790166077369138,3,5
12.206485351630198,0,2
12.206485351630198,1,49
12.206485351630198,2,24
12.206485351630198,3,5
12.217684926078661,0,2
12.217684926078661,1,51
12.217684926078661,2,22
12.217684926078661,3,5
12.645479880246635,0,3
12.645479880246635,1,51
12.645479880246635,2,21
12.645479880246635,3,5
12.661824301911958,0,4
12.661824301911958,1,50
12.661824301911958,2,22
12.661824301911958,3,4
12.842787664102019,0,3
