StartTime,EndTime,Source,Target,weight
0.6345311728674142,0.7046773581344414,13,10,11.878347927266553
0.7046773581344414,0.7139903653214581,13,10,11.878347927266553
0.7139903653214581,0.7876809860177147,13,10,11.878347927266553
0.7876809860177147,0.7928821299724594,13,10,11.878347927266553
0.7928821299724594,0.796130453179796,13,10,11.878347927266553
0.796130453179796,0.8468838213021392,13,10,11.878347927266553
0.8468838213021392,0.8536574143279151,13,10,11.878347927266553
0.8536574143279151,0.9328047288156895,13,10,11.878347927266553
0.9328047288156895,1.0255831856593562,13,10,11.878347927266553
1.0255831856593562,1.059528291172204,13,10,11.878347927266553
1.059528291172204,1.0626904509515613,13,10,11.878347927266553
1.0626904509515613,1.1173188032443184,13,10,11.878347927266553
1.1173188032443184,1.381542939126963,13,10,11.878347927266553
1.381542939126963,1.4122579583811568,13,10,11.878347927266553
1.4122579583811568,1.4682108388262254,13,10,11.878347927266553
1.4682108388262254,1.4719899613420262,13,10,11.878347927266553
1.4719899613420262,1.5279692449614009,13,10,11.878347927266553
1.5279692449614009,1.538144324798619,13,10,11.878347927266553
1.538144324798619,1.5845089148029248,13,10,11.878347927266553
1.5845089148029248,1.6632590201856283,13,10,11.878347927266553
1.6632590201856283,1.730839305723857,13,10,11.878347927266553
1.730839305723857,1.791148535566695,13,10,11.878347927266553
1.791148535566695,1.8276784144616087,13,10,11.878347927266553
1.8276784144616087,1.8975560607408628,13,10,11.878347927266553
1.8975560607408628,2.040862239566625,13,10,11.878347927266553
2.040862239566625,2.229939128690405,13,10,11.878347927266553
2.229939128690405,2.238906268573808,13,10,11.878347927266553
2.238906268573808,2.361435696369787,13,10,11.878347927266553
2.361435696369787,2.4876461810975914,13,10,11.878347927266553
2.4876461810975914,2.7144347499454535,13,10,11.878347927266553
2.7144347499454535,2.7166356660019098,13,10,11.878347927266553
2.7166356660019098,2.83955965794983,13,10,11.878347927266553
2.83955965794983,2.890581910475929,13,10,11.878347927266553
2.890581910475929,3.0747005467188613,13,10,11.878347927266553
3.0747005467188613,3.2012486693177213,13,10,11.878347927266553
3.2012486693177213,3.723864953601626,13,10,11.878347927266553
3.723864953601626,3.739247704802443,13,10,11.878347927266553
3.739247704802443,3.9523734378212763,13,10,11.878347927266553
3.9523734378212763,4.075238399352953,13,10,11.878347927266553
4.075238399352953,4.105529160711511,13,10,11.878347927266553
4.105529160711511,4.152204868971225,13,10,11.878347927266553
4.152204868971225,4.821265882601222,13,10,11.878347927266553
4.821265882601222,4.897973639568443,13,10,11.878347927266553
4.897973639568443,4.933904388863691,13,10,11.878347927266553
4.933904388863691,5.034377141249121,13,10,11.878347927266553
5.034377141249121,5.063874679994399,13,10,11.878347927266553
5.063874679994399,5.715824983674476,13,10,11.878347927266553
5.715824983674476,5.768880325087919,13,10,11.878347927266553
5.768880325087919,5.802660455563956,13,10,11.878347927266553
5.802660455563956,6.0487287593542085,13,10,11.878347927266553
6.0487287593542085,6.169822445277605,13,10,11.878347927266553
6.169822445277605,6.3255427448661985,13,10,11.878347927266553
6.3255427448661985,6.774236583278932,13,10,11.878347927266553
6.774236583278932,6.804603528270421,13,10,11.878347927266553
6.804603528270421,6.996009100169028,13,10,11.878347927266553
6.996009100169028,7.329332985869889,13,10,11.878347927266553
7.329332985869889,7.494692049540387,13,10,11.878347927266553
7.494692049540387,7.645574658533944,13,10,11.878347927266553
7.645574658533944,7.768437018097177,13,10,11.878347927266553
7.768437018097177,7.815000927068347,13,10,11.878347927266553
7.815000927068347,7.853480452430767,13,10,11.878347927266553
7.853480452430767,7.943886514876889,13,10,11.878347927266553
7.943886514876889,8.031554396670288,13,10,11.878347927266553
8.031554396670288,8.374083092174311,13,10,11.878347927266553
8.374083092174311,8.486509738675707,13,10,11.878347927266553
8.486509738675707,8.668214537343012,13,10,11.878347927266553
0.2062042039918334,0.23503756132298306,15,1,8.3028948818032848
0.23503756132298306,0.23944177454604718,15,1,8.3028948818032848
0.23944177454604718,0.24073961807070277,15,1,8.3028948818032848
0.24073961807070277,0.29007483413169943,15,1,8.3028948818032848
0.29007483413169943,0.29585559255402333,15,1,8.3028948818032848
0.29585559255402333,0.34673160698400496,15,1,8.3028948818032848
0.34673160698400496,0.35853530736327205,15,1,8.3028948818032848
0.35853530736327205,0.365187743655997,15,1,8.3028948818032848
