t,degree,freq
0.037427149060729976,0,48
0.037427149060729976,1,2
0.07507942939173587,0,46
0.07507942939173587,1,4
0.17262829313175448,0,44
0.17262829313175448,1,6
0.17401324545939734,0,42
0.17401324545939734,1,8
0.17622098755903762,0,40
0.17622098755903762,1,10
0.20494003775320835,0,38
0.20494003775320835,1,12
0.21449077547864862,0,36
0.21449077547864862,1,14
0.23859933791679852,0,35
0.23859933791679852,1,14
0.23859933791679852,2,1
0.3555207087270036,0,33
0.3555207087270036,1,16
0.3555207087270036,2,1
0.4478521373209473,0,31
0.4478521373209473,1,18
0.4478521373209473,2,1
0.49016670458005773,0,29
0.49016670458005773,1,20
0.49016670458005773,2,1
0.5355811624337612,0,27
0.5355811624337612,1,22
0.5355811624337612,2,1
0.543736017928694,0,25
0.543736017928694,1,24
0.543736017928694,2,1
0.550429874467921,0,24
0.550429874467921,1,24
0.550429874467921,2,2
0.5650167867678157,0,23
0.5650167867678157,1,24
0.5650167867678157,2,3
0.9771375344912935,0,22
0.9771375344912935,1,24
0.9771375344912935,2,4
1.2061347094344528,0,20
1.2061347094344528,1,26
1.2061347094344528,2,4
1.2351369836056538,0,18
1.2351369836056538,1,28
1.2351369836056538,2,4
1.357551070756533,0,19
1.357551070756533,1,28
1.357551070756533,2,3
1.5329209968723851,0,17
1.5329209968723851,1,30
1.5329209968723851,2,3
1.6797197512728652,0,15
1.6797197512728652,1,32
1.6797197512728652,2,3
1.8520210734308353,0,13
1.8520210734308353,1,34
1.8520210734308353,2,3
2.1840286710375576,0,12
2.1840286710375576,1,34
2.1840286710375576,2,4
2.1865963272596973,0,10
2.1865963272596973,1,36
2.1865963272596973,2,4
2.2996433489924986,0,9
2.2996433489924986,1,36
2.2996433489924986,2,5
2.386842987506899,0,8
2.386842987506899,1,36
2.386842987506899,2,6
2.546956617451951,0,8
2.546956617451951,1,34
2.546956617451951,2,8
2.7377972883272563,0,7
2.7377972883272563,1,34
2.7377972883272563,2,9
2.762459273750949,0,9
2.762459273750949,1,32
2.762459273750949,2,9
2.7702961901335033,0,10
2.7702961901335033,1,32
2.7702961901335033,2,8
3.020953937441655,0,8
3.020953937441655,1,34
3.020953937441655,2,8
3.118502365367391,0,9
3.118502365367391,1,34
3.118502365367391,2,7
3.2546457125005697,0,10
