StartTime,EndTime,Source,Target,weight
36.5957723787242,37.07948106473334,1,21,0.4444300498984476
37.07948106473334,37.14008125690693,1,21,0.4444300498984476
37.14008125690693,37.762201725151506,1,21,0.4444300498984476
37.762201725151506,37.8400245376945,1,21,0.4444300498984476
37.8400245376945,38.5315362748491,1,21,0.4444300498984476
38.5315362748491,38.72497886215645,1,21,0.4444300498984476
38.72497886215645,39.33098111662917,1,21,0.4444300498984476
39.33098111662917,39.47426340953166,1,21,0.4444300498984476
39.47426340953166,40.28404610069942,1,21,0.4444300498984476
40.28404610069942,40.32884467924124,1,21,0.4444300498984476
40.32884467924124,40.34465084767667,1,21,0.4444300498984476
40.34465084767667,40.46604963598219,1,21,0.4444300498984476
40.46604963598219,40.594224896622805,1,21,0.4444300498984476
40.594224896622805,40.65906317260956,1,21,0.4444300498984476
40.65906317260956,40.70428459633172,1,21,0.4444300498984476
40.70428459633172,41.27740579618473,1,21,0.4444300498984476
41.27740579618473,41.95366382440801,1,21,0.4444300498984476
41.95366382440801,42.39925604531034,1,21,0.4444300498984476
42.39925604531034,42.42973825160774,1,21,0.4444300498984476
42.42973825160774,44.7756129934453,1,21,0.4444300498984476
44.7756129934453,45.83827043991672,1,21,0.4444300498984476
45.83827043991672,47.78641264411797,1,21,0.4444300498984476
47.78641264411797,47.84957699399511,1,21,0.4444300498984476
47.84957699399511,48.0845140654405,1,21,0.4444300498984476
48.0845140654405,48.83569311884044,1,21,0.4444300498984476
48.83569311884044,49.185822703351604,1,21,0.4444300498984476
49.185822703351604,49.64458588745587,1,21,0.4444300498984476
49.64458588745587,49.933825451806584,1,21,0.4444300498984476
49.933825451806584,50.000988906201584,1,21,0.4444300498984476
28.785877707970425,29.093872221767526,1,40,0.3315590967531967
29.093872221767526,29.097511250704045,1,40,0.3315590967531967
29.097511250704045,29.66799125006048,1,40,0.3315590967531967
29.66799125006048,29.976410438284788,1,40,0.3315590967531967
29.976410438284788,30.40016876856288,1,40,0.3315590967531967
30.40016876856288,30.439244538504596,1,40,0.3315590967531967
30.439244538504596,30.595486808849316,1,40,0.3315590967531967
30.595486808849316,30.61816381110074,1,40,0.3315590967531967
30.61816381110074,30.66602379172519,1,40,0.3315590967531967
30.66602379172519,30.863153365058004,1,40,0.3315590967531967
30.863153365058004,31.19002506061951,1,40,0.3315590967531967
31.19002506061951,31.30610223460009,1,40,0.3315590967531967
31.30610223460009,31.3612363307494,1,40,0.3315590967531967
31.3612363307494,31.506976690189816,1,40,0.3315590967531967
31.506976690189816,31.644978268469384,1,40,0.3315590967531967
19.968444822811012,19.98815854732169,1,46,1.1832372836048335
19.98815854732169,20.210556016399504,1,46,1.1832372836048335
20.210556016399504,20.4893865294295,1,46,1.1832372836048335
20.4893865294295,20.49886397225176,1,46,1.1832372836048335
20.49886397225176,20.669204879921143,1,46,1.1832372836048335
20.669204879921143,20.759818515323335,1,46,1.1832372836048335
20.759818515323335,20.84787664013644,1,46,1.1832372836048335
20.84787664013644,20.862824037520326,1,46,1.1832372836048335
20.862824037520326,20.897029402382522,1,46,1.1832372836048335
20.897029402382522,20.940067471687662,1,46,1.1832372836048335
20.940067471687662,21.098834969408394,1,46,1.1832372836048335
21.098834969408394,21.249831458737873,1,46,1.1832372836048335
21.249831458737873,21.30455148181015,1,46,1.1832372836048335
21.30455148181015,22.57169520761806,1,46,1.1832372836048335
22.57169520761806,22.61666346697449,1,46,1.1832372836048335
22.61666346697449,22.79659311795337,1,46,1.1832372836048335
22.79659311795337,22.93596200011709,1,46,1.1832372836048335
22.93596200011709,22.969625796694466,1,46,1.1832372836048335
22.969625796694466,23.109377373882438,1,46,1.1832372836048335
23.109377373882438,23.257755195359543,1,46,1.1832372836048335
23.257755195359543,23.506647672045005,1,46,1.1832372836048335
